"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Authentication-001","Successful Google Login","Authentication","6","The application is installed on the device","Valid Google account credentials","1. User opens the application
2. User clicks on ""Accedi con Google"" (Login with Google)
3. User inserts valid Google credentials","User is redirected to the main page of the application and can access all functionalities"
"TC-Authentication-002","Automatic Login for Returning User","Authentication","6","User has previously logged in and the device has saved the session","None","1. User opens the application","User is automatically logged in and redirected to the main page of the application"
"TC-Authentication-003","Failed Login with Invalid Credentials","Authentication","6","The application is installed on the device","Invalid Google account credentials","1. User opens the application
2. User clicks on ""Accedi con Google"" (Login with Google)
3. User inserts invalid Google credentials","System displays an error message and prompts the user to re-enter credentials"
"TC-Payment-004","Successful Credit Card Registration","Payment","6","User has logged in to the application","Valid credit/debit/prepaid card details","1. User clicks on the ""Metodi di pagamento"" (Payment Methods) icon in the navigation bar
2. User inserts valid card details","Card details are successfully registered and saved for future payments"
"TC-Payment-005","Failed Credit Card Registration with Invalid Data","Payment","6","User has logged in to the application","Invalid credit/debit/prepaid card details","1. User clicks on the ""Metodi di pagamento"" (Payment Methods) icon in the navigation bar
2. User inserts invalid card details","System displays an error message and prompts the user to re-enter the card details"
"TC-Payment-006","Successful Saldo Recharge","Payment","7","User is logged in and has added a payment method","Valid card with sufficient balance, recharge amount (e.g., 20 EUR)","1. User clicks on the payment methods icon in the navigation bar
2. User enters the recharge amount (e.g., 20 EUR)
3. User confirms the recharge","Saldo is updated with the added amount"
"TC-Payment-007","Insufficient Card Balance for Saldo Recharge","Payment","7","User is logged in and has added a payment method with insufficient balance","Valid card with balance lower than recharge amount (e.g., card balance: 10 EUR, recharge amount: 20 EUR)","1. User clicks on the payment methods icon in the navigation bar
2. User enters the recharge amount (e.g., 20 EUR)
3. User confirms the recharge","System displays an error message stating ""Insufficient funds. Please change payment method"" and prompts user to change payment method"
"TC-StrollerSearch-008","Locate Nearest Stroller Rack","Stroller Search","7,8","User is logged in and has enabled location sharing","User’s current location with at least one stroller rack nearby","1. User clicks on the map icon in the navigation bar
2. User moves on the map to locate stroller racks marked with dots","System displays available stroller racks on the map with their locations"
"TC-StrollerSelection-009","View Stroller Details","Stroller Selection","8","User has selected a stroller rack","Available stroller with details (model, price per hour, features, availability)","1. User is on the homepage or clicks on the strollers icon in the navigation bar
2. User views the list of strollers from the selected rack
3. User selects a stroller to view its details","System displays stroller model, price per hour, features, and availability status"
"TC-StrollerUnlock-010","Successful QR Code Scan to Unlock Stroller","Stroller Unlock","9","User has selected a stroller and granted camera permission","Valid QR code on the stroller","1. User clicks on the ""Scan to Unlock"" button
2. Application opens camera
3. User scans the QR code on the stroller for a few seconds","Application recognizes the QR code, unlocks the stroller, and starts the timer"
"TC-StrollerUnlock-011","Camera Permission Denied","Stroller Unlock","9","User has selected a stroller but has not granted camera permission","None","1. User clicks on the ""Scan to Unlock"" button","System requests camera permission from the user"
"TC-StrollerUnlock-012","Invalid QR Code Scan","Stroller Unlock","9","User has selected a stroller and granted camera permission","Invalid or unreadable QR code","1. User clicks on the ""Scan to Unlock"" button
2. Application opens camera
3. User scans an invalid/unreadable QR code","System displays an error message ""Invalid QR code. Please try again"""
"TC-StrollerUnlock-013","Poor QR Code Scan","Stroller Unlock","9","User has selected a stroller and granted camera permission","Valid QR code but not fully scanned","1. User clicks on the ""Scan to Unlock"" button
2. Application opens camera
3. User partially scans the QR code","System displays an error message ""Please scan the QR code completely"""
"TC-FinalPayment-014","Successful Payment Upon Stroller Return","Final Payment","9,10","User has used the stroller and returns it to a rack","Sufficient saldo balance, valid stroller return","1. User returns the stroller to a rack
2. Timer stops automatically
3. System displays the cost of the ride and deducts it from saldo","System locks the stroller and confirms payment deduction from saldo"
"TC-FinalPayment-015","Insufficient Saldo for Payment","Final Payment","10","User has used the stroller and returns it to a rack with insufficient saldo","Saldo balance lower than ride cost","1. User returns the stroller to a rack
2. Timer stops automatically
3. System displays the cost of the ride","System displays an error message ""Insufficient saldo. Please recharge"" and does not lock the stroller"
"TC-FinalPayment-016","Illegal Parking Detection","Final Payment","10","User has used the stroller but does not return it to a rack","Stroller not returned to a rack","1. Timer stops after a predefined time (e.g., 30 minutes of inactivity)","System displays an error message ""Illegal parking detected. Additional cost applied. Please return the stroller to the nearest rack"""
"TC-Help-017","Submit Problem Report via Email","Help","10","User has encountered a problem","Valid email address, problem description","1. User clicks on ""Segnalaci un problema"" in the personal area
2. User fills in the email form with problem description
3. User submits the form","System sends the email to support and confirms submission to the user"
"TC-History-018","View Personal Usage History","History","10,11","User is logged in","User has previous stroller usage records","1. User clicks on the history icon in the personal area","System displays a list of past usages with duration, cost, and stroller model for each entry"
"TC-Map-019","View Stroller Status on Map","Map","11","User is logged in","Strollers with different statuses (available, unavailable, broken)","1. User clicks on the map icon in the navigation bar
2. User clicks on a stroller marker on the map","System displays the stroller’s status (available/unavailable/broken) and allows user to view details if available"
"TC-Payment-020","Payment via Card for Saldo Recharge","Payment","13,14,17","User has logged in and initiated a saldo recharge request","Valid card number, expiration date, CVV code, and sufficient funds","1. User navigates to the saldo recharge section.
2. User enters card number, expiration date, and CVV code.
3. User confirms payment.","Payment is processed successfully, saldo is recharged, and a confirmation message is displayed."
"TC-Payment-021","Payment Failure with Invalid Card Details","Payment","13,14,17","User has logged in and initiated a saldo recharge request","Invalid card number, expired date, or incorrect CVV code","1. User navigates to the saldo recharge section.
2. User enters invalid card details.
3. User confirms payment.","Payment fails, an error message is displayed, and saldo remains unchanged."
