"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Homepage-001","Verify homepage display","Homepage","1","The application is launched.","N/A","1. Launch the application.
2. Verify that the homepage is displayed.","The homepage is displayed correctly."
"TC-Homepage-002","Verify navigation to settings page","Homepage","1","The application is launched and the homepage is displayed.","N/A","1. Click the settings button on the homepage.
2. Verify that the settings page is displayed.","The settings page is displayed correctly."
"TC-Homepage-003","Verify navigation to detailed location page","Homepage","1","The application is launched and the homepage is displayed.","N/A","1. Click a location on the homepage.
2. Verify that the detailed location page is displayed.","The detailed location page is displayed correctly."
"TC-Homepage-004","Verify navigation to Pathfinder page","Homepage","1","The application is launched and the homepage is displayed.","N/A","1. Click the Pathfinder button on the homepage.
2. Verify that the Pathfinder page is displayed.","The Pathfinder page is displayed correctly."
"TC-Pathfinder-001","Verify Pathfinder suggestion availability","Pathfinder","3","The Pathfinder page is displayed.","N/A","1. Click the Pathfinder button.
2. Verify that the question is displayed.
3. Provide an answer.
4. Verify that a suggested location is displayed (if available).","If a suggestion is available, the suggested location is displayed correctly."
"TC-Pathfinder-002","Verify Pathfinder suggestion unavailability","Pathfinder","3","The Pathfinder page is displayed.","N/A","1. Click the Pathfinder button.
2. Verify that the question is displayed.
3. Provide an answer.
4. Verify that no suggested location is displayed (if no suggestion is available).","If no suggestion is available, no suggested location is displayed correctly."
"TC-Detailed-Location-001","Verify navigation to system map","Detailed Location","2","The detailed location page is displayed.","N/A","1. Click the ""Navigate"" button on the detailed location page.
2. Verify that the system map is displayed.","The system map is displayed correctly."
"TC-Detailed-Location-002","Verify opening Yelp in a browser","Detailed Location","2","The detailed location page is displayed.","N/A","1. Click the ""Open in Browser"" button on the detailed location page.
2. Verify that the Yelp website is opened in a browser.","The Yelp website is opened in a browser correctly."
"TC-Detailed-Location-003","Verify calling a business","Detailed Location","2","The detailed location page is displayed.","N/A","1. Click the ""Call Business"" button on the detailed location page.
2. Verify that the call is initiated to the business.","The call is initiated to the business correctly."
"TC-Detailed-Location-004","Verify returning to homepage","Detailed Location","2","The detailed location page is displayed.","N/A","1. Click the ""Indietro"" button on the detailed location page.
2. Verify that the homepage is displayed.","The homepage is displayed correctly."
"TC-Detailed-Location-005","Verify modifying preferences","Detailed Location","2","The detailed location page is displayed.","N/A","1. Click the ""Like/Dislike"" button on the detailed location page.
2. Verify that the preference for the location is updated.","The preference for the location is updated correctly."
