"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-SignUp-001","User can sign up with valid credentials","Sign Up","8","None","Valid email, password, name","1. Navigate to the sign-up page.
2. Enter valid email, password, and name.
3. Click on the sign-up button.","User account is created successfully and redirected to login page."
"TC-Login-002","User can log in with valid credentials","Login","8","User has a valid account","Valid email, password","1. Navigate to the login page.
2. Enter valid email and password.
3. Click on the login button.","User is logged in and redirected to the dashboard."
"TC-AddReport-003","User can add a report with valid details","Add Report","9","User is logged in","Description, image, location, urgency level","1. Navigate to the add report page.
2. Fill in the description, upload an image, select location, and set urgency level.
3. Click on the submit button.","Report is added successfully and displayed in the list of reports."
"TC-Settings-004","User can modify account settings","Settings","11","User is logged in","New email, password","1. Navigate to the settings page.
2. Update email and password.
3. Save changes.","Account settings are updated successfully."
"TC-Notifications-005","User receives personalized notifications","Notifications","5","User is logged in","User's area of interest","1. Set area of interest in settings.
2. Submit a report in the set area.
3. Check notifications.","Personalized notification is received regarding the submitted report."
"TC-EnvironmentalMonitor-006","User can view environmental data","Environmental Monitoring","5","User is logged in","None","1. Navigate to the environmental monitoring section.
2. View data related to water quality.","Environmental data is displayed accurately."
"TC-ViewReport-007","User can view a report","View Report","10","User is logged in","Report ID","1. Navigate to the report list.
2. Select a report to view.","Detailed report information is displayed."
"TC-EditReport-008","User can edit a report","Edit Report","10","User is logged in and owns the report","Updated description, image, location, urgency level","1. Navigate to the report list.
2. Select a report to edit.
3. Modify the report details.
4. Save changes.","Report is updated successfully and reflects the new details."
"TC-DeleteReport-009","User can delete a report","Delete Report","10","User is logged in and owns the report","Report ID","1. Navigate to the report list.
2. Select a report to delete.
3. Confirm deletion.","Report is deleted successfully and removed from the list."
"TC-Logout-010","User can log out","Logout","8","User is logged in","None","1. Navigate to the logout option.
2. Click on the logout button.","User is logged out and redirected to the login page."
"TC-Login-011","User cannot log in with invalid credentials","Login","8","None","Invalid email, password","1. Navigate to the login page.
2. Enter invalid email and password.
3. Click on the login button.","Error message is displayed indicating invalid credentials."
"TC-InternetConnection-012","User cannot perform actions without internet connection","Internet Connection","None","User is logged in","None","1. Disconnect from the internet.
2. Attempt to navigate to different sections of the app.","App displays error message indicating no internet connection."
"TC-ReportTypeSelection-013","User can select a report type","Report Type Selection","9","User is logged in","Report type","1. Navigate to the add report page.
2. Select a report type from the options.","Selected report type is confirmed and report submission form updates accordingly."
"TC-UrgencyLevelSetting-014","User can set urgency level for a report","Urgency Level Setting","9","User is logged in","Urgency level","1. Navigate to the add report page.
2. Set urgency level for the report.","Urgency level is saved and displayed correctly."
"TC-ImageUpload-015","User can upload an image with a report","Image Upload","9","User is logged in","Image file","1. Navigate to the add report page.
2. Upload an image file.","Image is uploaded successfully and displayed in the report."
"TC-LocationSelection-016","User can select location for a report","Location Selection","9","User is logged in","Location coordinates","1. Navigate to the add report page.
2. Select location using map or enter coordinates.","Selected location is saved and displayed correctly."
"TC-DescriptionEntry-017","User can enter a description for a report","Description Entry","9","User is logged in","Description text","1. Navigate to the add report page.
2. Enter a description for the report.","Description is saved and displayed correctly."
"TC-ReportListFiltering-018","User can filter reports by type","Report List Filtering","10","User is logged in","Report type","1. Navigate to the report list.
2. Apply filter by report type.","Filtered list of reports is displayed according to selected type."
"TC-ReportListSorting-019","User can sort reports by date","Report List Sorting","10","User is logged in","None","1. Navigate to the report list.
2. Sort reports by date.","Reports are sorted by date in ascending or descending order."
