Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-Accesso-001,Testing initial access to the application,Accesso all'App,1,The application is running and accessible.,None,"1. Launch the application.
2. Verify that the application is running.",The application should start successfully.
TC-Accesso-002,Testing registration status decision,Utente gia' registrato?,1,The application is running and accessible.,"1. First access with a registered user.
2. First access with an unregistered user.","1. Launch the application.
2. Perform the first access.
3. Verify that the system correctly identifies the user as registered or not.",The system should correctly identify the user's registration status.
TC-Login-001,Testing login process,Login,1,"The application is running and accessible, and the user is registered.","1. Valid login credentials.
2. Invalid login credentials.","1. Launch the application.
2. Perform the login process with valid credentials.
3. Verify that the user is successfully logged in.
4. Perform the login process with invalid credentials.
5. Verify that the login fails.",The system should allow valid login and deny invalid login attempts.
TC-Registration-001,Testing registration process,Registrazione,1,The application is running and accessible.,"1. Valid registration data.
2. Invalid registration data (e.g., empty fields, invalid email, etc.).","1. Launch the application.
2. Perform the registration process with valid data.
3. Verify that the user is successfully registered.
4. Perform the registration process with invalid data.
5. Verify that the registration fails.",The system should allow valid registration and deny invalid registration attempts.
TC-Home-001,Testing home page,Home,1,"The application is running and accessible, and the user is logged in.",,"1. Launch the application.
2. Verify that the user is redirected to the home page.",The user should be redirected to the home page after a successful login.
TC-Course-001,Testing course start and end,"Tragitto in Corso, Avvia Tragitto, Tragitto Terminato, Calcolo Emissioni",2,"The application is running and accessible, and the user is on the home page.",,"1. Start a course.
2. Verify that the course starts.
3. End the course.
4. Verify that the course ends.
5. Verify that emissions are calculated correctly.","The system should correctly start, end, and calculate emissions for a course."
TC-WeeklyReport-001,Testing weekly report visualization,Visualizza Report Settimanale,4,"The application is running and accessible, and the user is logged in.",,"1. Launch the application.
2. Navigate to the weekly report visualization.
3. Verify that the weekly report is displayed correctly.",The system should display the weekly report correctly.
TC-Profile-001,Testing personal data visualization and insertion,"Visualizza dati personali, Inserisci nuovi dati",4,"The application is running and accessible, and the user is logged in.",,"1. Launch the application.
2. Navigate to the personal data visualization.
3. Verify that the personal data is displayed correctly.
4. Attempt to insert new data.
5. Verify that the new data is inserted correctly.",The system should correctly display and insert personal data.
TC-Authentication-001,Testing user authentication,"Utente, Applicazione, Server, Database","5, 6",The application is running and accessible.,,"1. Launch the application.
2. Attempt to log in with valid credentials.
3. Verify that the user is successfully authenticated.
4. Attempt to log in with invalid credentials.
5. Verify that the login fails.",The system should allow valid login and deny invalid login attempts.
TC-Path-001,Testing path addition,"Utente, Applicazione, Server, Database",6,"The application is running and accessible, and the user is logged in.",,"1. Launch the application.
2. Attempt to add a new path.
3. Verify that the new path is added correctly.",The system should correctly add a new path.
