Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-User-001,User logs in successfully,User,1,User has registered an account with valid email and password.,"- Email: test@example.com
- Password: testpassword","1. User enters their email and password into the login form.
2. User clicks the login button.
3. System verifies the credentials.
4. System displays a success message and logs the user in.",User is logged in successfully.
TC-User-002,User logs out successfully,User,1,User is logged in.,- No specific data required.,"1. User clicks the logout button.
2. System logs the user out.
3. System displays a success message.",User is logged out successfully.
TC-User-003,User attempts to log in with invalid email,User,1,User has registered an account but uses an invalid email.,"- Email: invalidemail@example.com
- Password: testpassword","1. User enters an invalid email and the correct password into the login form.
2. User clicks the login button.
3. System displays an error message indicating the email is invalid.",System displays an error message indicating the email is invalid.
TC-User-004,User attempts to log in with invalid password,User,1,User has registered an account but uses an incorrect password.,"- Email: test@example.com
- Password: wrongpassword","1. User enters their email and an incorrect password into the login form.
2. User clicks the login button.
3. System displays an error message indicating the password is invalid.",System displays an error message indicating the password is invalid.
TC-User-005,User adds a neighborhood,User,1,User is logged in.,- Neighborhood name: TestNeighborhood,"1. User navigates to the neighborhood management page.
2. User enters the name of the neighborhood.
3. User clicks the add button.
4. System adds the neighborhood to the user's list.",Neighborhood is added successfully to the user's list.
TC-User-006,User removes a neighborhood,User,1,User is logged in and has at least one neighborhood.,- Neighborhood name: TestNeighborhood,"1. User navigates to the neighborhood management page.
2. User selects the neighborhood to remove.
3. User clicks the remove button.
4. System removes the neighborhood from the user's list.",Neighborhood is removed successfully from the user's list.
TC-User-007,User attempts to add a neighborhood with duplicate name,User,1,User is logged in and already has a neighborhood with the same name.,- Neighborhood name: TestNeighborhood,"1. User navigates to the neighborhood management page.
2. User tries to enter the same name for a new neighborhood.
3. System displays an error message indicating the neighborhood name is already in use.",System displays an error message indicating the neighborhood name is already in use.
TC-User-008,User attempts to remove a non-existent neighborhood,User,1,User is logged in and does not have the specified neighborhood.,- Neighborhood name: NonExistentNeighborhood,"1. User navigates to the neighborhood management page.
2. User tries to select a non-existent neighborhood to remove.
3. System displays an error message indicating the neighborhood does not exist.",System displays an error message indicating the neighborhood does not exist.
TC-Admin-001,Admin logs in successfully,Admin,1,Admin has registered an account with valid email and password.,"- Email: admin@example.com
- Password: adminpassword","1. Admin enters their email and password into the login form.
2. Admin clicks the login button.
3. System verifies the credentials.
4. System displays a success message and logs the admin in.",Admin is logged in successfully.
TC-Admin-002,Admin logs out successfully,Admin,1,Admin is logged in.,- No specific data required.,"1. Admin clicks the logout button.
2. System logs the admin out.
3. System displays a success message.",Admin is logged out successfully.
