"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-NewBornApplication-001","Verify the functionality of the NewBorn application","NewBorn Application","1,2,3,4,5","User has installed the NewBorn application on an Android device with version superior to 8.1","None","1. Launch the NewBorn application on the Android device.
2. Navigate through the application to familiarize with its features.
3. Check if the application is able to monitor the baby's growth.","The application should be able to monitor the baby's growth."
"TC-Database-002","Verify the database functionality","Database","4","User has launched the NewBorn application and is logged in.","Sample data related to the baby's growth.","1. Access the database within the NewBorn application.
2. Insert sample data related to the baby's growth.
3. Update the sample data.
4. Retrieve the updated data.","The database should be able to store, update, and retrieve the data related to the baby's growth."
"TC-Firebase-003","Verify the Firebase functionality","Firebase","4","User has launched the NewBorn application and is logged in.","None","1. Access the Firebase functionality within the NewBorn application.
2. Check if the Firebase is able to provide a real-time database for the baby's growth data.","The Firebase should be able to provide a real-time database for the baby's growth data."
"TC-XML-004","Verify the XML functionality","XML","4","User has launched the NewBorn application and is logged in.","None","1. Access the XML functionality within the NewBorn application.
2. Check if the XML is able to structure the markup of the application.","The XML should be able to structure the markup of the application."
"TC-Java-005","Verify the Java functionality","Java","4","User has launched the NewBorn application and is logged in.","None","1. Access the Java functionality within the NewBorn application.
2. Check if the Java is able to run the application.","The Java should be able to run the application."
"TC-AndroidStudio-006","Verify the Android Studio functionality","Android Studio","4","User has launched the NewBorn application and is logged in.","None","1. Access the Android Studio functionality within the NewBorn application.
2. Check if the Android Studio is able to develop the NewBorn application.","The Android Studio should be able to develop the NewBorn application."
"TC-NewBornApplication-007","Verify the functionality for young families","NewBorn Application","1,2,3,4,5","User has installed the NewBorn application on an Android device with version superior to 8.1","None","1. Launch the NewBorn application on the Android device.
2. Navigate through the application to familiarize with its features.
3. Check if the application is able to provide support to young families.","The application should be able to provide support to young families."
"TC-NewBornApplication-008","Verify the functionality for families","NewBorn Application","1,2,3,4,5","User has installed the NewBorn application on an Android device with version superior to 8.1","None","1. Launch the NewBorn application on the Android device.
2. Navigate through the application to familiarize with its features.
3. Check if the application is able to provide support to families.","The application should be able to provide support to families."
"TC-Account-009","Create Account","Account","7,8","Have the application installed, have a Google account.","N/A","1. Press ""Sign in with Google"" button.
2. Follow the Google sign-in process.","Successfully created a new account."
"TC-Family-010","Create Family","Family","8,9","Created an account.","N/A","1. Press the ""Create"" button.
2. Enter the necessary information for the new family.","Successfully created a new family."
"TC-Family-011","Add Member to Family","Family","9","Created a family.","N/A","1. Copy the family code.
2. Share the family code with the new member.","Successfully added a new member to the family."
"TC-Sleep-012","Record Sleep","Sleep","10","Created a family.","N/A","1. Press the ""register"" button.
2. Enter the sleep data.","Sleep data is saved and can be viewed from the home screen."
"TC-Feeding-013","Record Feeding","Feeding","11","Created a family.","N/A","1. Press the ""register"" button.
2. Enter the feeding data.","Feeding data is saved and can be viewed from the home screen."
"TC-Growth-014","Record Growth","Growth","11","Created a family.","N/A","1. Press the ""register"" button.
2. Enter the growth data (weight and height).","Growth data is saved and can be viewed from the home screen."
"TC-Collaboration-015","Collaboration among Family Members","Collaboration","12","Created a family.","N/A","1. Each family member uses the application on their own device.
2. Each family member can only view data related to their own family.","Family members can collaborate and view their own family's data."
"TC-FamilyManagement-016","Create Family","Family Management","13","User is logged in","None","1. Navigate to the Family Management section
2. Click on the ""Create Family"" button
3. Enter family details (name, parents' names, etc.)
4. Save the family","A new family is created with the entered details."
"TC-SleepMonitoring-017","Monitor Baby's Sleep","Sleep Monitoring","14","User is logged in and has created a family","Baby's sleep start and end times","1. Navigate to the Sleep Monitoring section for the selected family
2. Enter the sleep start and end times
3. Save the sleep data","The baby's sleep data is saved with the entered start and end times."
"TC-FeedingMonitoring-018","Monitor Baby's Feeding","Feeding Monitoring","14","User is logged in and has created a family","Feeding start and end times, breast or bottle, right or left breast","1. Navigate to the Feeding Monitoring section for the selected family
2. Enter the feeding start and end times
3. Select the feeding type (breast or bottle)
4. Select the breast side (right or left)
5. Save the feeding data","The baby's feeding data is saved with the entered start and end times, feeding type, and breast side."
"TC-GrowthMonitoring-019","Monitor Baby's Growth","Growth Monitoring","16","User is logged in and has created a family","Baby's weight, height, head circumference, etc.","1. Navigate to the Growth Monitoring section for the selected family
2. Enter the baby's growth data
3. Save the growth data","The baby's growth data is saved with the entered measurements."
"TC-AccountManagement-020","Account Creation","Account Management","21,22","The application is downloadable and installed correctly on the phone.","None","1. Open the application.
2. Click on the login button.
3. Select the option to create a new account.
4. Fill in the required information.
5. Click on the create account button.","The user is able to create a new account and navigate to the main menu."
"TC-FamilyManagement-021","Family Creation","Family Management","22","The user has created a new account.","None","1. Navigate to the family creation screen.
2. Fill in the required information for the new family.
3. Click on the create family button.","A new family is created and the user is able to add members to it."
"TC-FamilyManagement-022","Invite Family Members","Family Management","22","The user has created a family.","None","1. Navigate to the family management screen.
2. Click on the invite button.
3. Enter the email addresses of the family members to be invited.
4. Click on the send invites button.","The invited family members receive an email invitation to join the family."
