Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-User-001,User registration with valid data,User,1,None,"- username: testuser
- password: testpassword
- email: testuser@example.com
- admin: false","1. Navigate to the registration page
2. Enter the test user data
3. Click the ""Register"" button","- The user is registered successfully
- The user is redirected to the login page
- The user's data is stored in the database"
TC-User-002,User registration with invalid email format,User,1,User is not registered,"- username: testuser
- password: testpassword
- email: testuser
- admin: false","1. Navigate to the registration page
2. Enter the invalid email format
3. Click the ""Register"" button","- An error message is displayed
- The user is not registered
- The user's data is not stored in the database"
TC-User-003,User login with valid data,User,1,User is registered,"- username: testuser
- password: testpassword","1. Navigate to the login page
2. Enter the valid user data
3. Click the ""Login"" button","- The user is logged in successfully
- The user is redirected to the dashboard"
TC-User-004,User login with invalid data,User,1,User is registered,"- username: testuser
- password: wrongpassword","1. Navigate to the login page
2. Enter the invalid user data
3. Click the ""Login"" button","- An error message is displayed
- The user is not logged in"
TC-User-005,User deletion with valid data,User,1,User is registered,- username: testuser,"1. Navigate to the user profile page
2. Click the ""Delete Account"" button
3. Confirm the deletion","- The user's account is deleted successfully
- The user is logged out
- The user's data is removed from the database"
TC-User-006,User deletion with invalid data,User,1,User is not registered,- username: non-existent-user,"1. Navigate to the user profile page
2. Enter the non-existent user's username
3. Click the ""Delete Account"" button","- An error message is displayed
- The user's account is not deleted"
TC-Material-001,Adding a material with valid data,Material,1,None,"- name: Test Material
- description: This is a test material
- price: 10.00
- quantity: 10
- carbon footprint: 10.00","1. Navigate to the material management page
2. Enter the valid material data
3. Click the ""Add Material"" button","- The material is added successfully
- The material is displayed in the material list"
TC-Material-002,Adding a material with invalid data,Material,1,None,"- name:
- description: This is a test material
- price: invalid-price
- quantity: invalid-quantity
- carbon footprint: invalid-carbon-footprint","1. Navigate to the material management page
2. Enter the invalid material data
3. Click the ""Add Material"" button","- An error message is displayed
- The material is not added"
TC-Material-003,Updating a material with valid data,Material,1,Material exists,"- name: Updated Test Material
- description: This is an updated test material
- price: 20.00
- quantity: 20
- carbon footprint: 20.00","1. Navigate to the material management page
2. Select the existing material
3. Enter the valid updated material data
4. Click the ""Update Material"" button","- The material is updated successfully
- The updated material is displayed in the material list"
TC-Material-004,Updating a material with invalid data,Material,1,Material exists,"- name:
- description: This is an updated test material
- price: invalid-price
- quantity: invalid-quantity
- carbon footprint: invalid-carbon-footprint","1. Navigate to the material management page
2. Select the existing material
3. Enter the invalid updated material data
4. Click the ""Update Material"" button","- An error message is displayed
- The material is not updated"
TC-Material-005,Deleting a material with valid data,Material,1,Material exists,- name: Test Material,"1. Navigate to the material management page
2. Select the existing material
3. Click the ""Delete Material"" button
4. Confirm the deletion","- The material is deleted successfully
- The material is removed from the material list"
