src_tc_id,best_ref_tc_id,best_similarity,src_embedding_text,best_ref_embedding_text
TC-Login-001,TC-Login-007,0.8891955614089966,"source: design test case id: tc-login-001 title: user can log in successfully module: login source files or pages: 1.0 covered methods: preconditions: user has a valid username and password test data: username: admin, password: password test steps: 1. navigate to the login page. 2. enter the username ""admin"" in the username field. 3. enter the password ""password"" in the password field. 4. click the ""login"" button. expected result: the user is logged in successfully and redirected to the main page. unit: project:","source: code test case id: tc-login-007 title: test case for perforlogin module: login source files or pages: [""app/src/main/java/com/example/shareshelf/login.java""] covered methods: [""perforlogin""] preconditions: [""the user is on the login screen""] test data: [""a valid email and password""] test steps: [""enter a valid email and password"", ""click the login button""] expected result: [""the perforlogin method is called""] unit: example_02 project: code_file12"
TC-Login-002,TC-Login-005,0.8707127571105957,"source: design test case id: tc-login-002 title: user cannot log in with invalid credentials module: login source files or pages: 1.0 covered methods: preconditions: user enters incorrect username or password test data: username: invalid, password: password test steps: 1. navigate to the login page. 2. enter the username ""invalid"" in the username field. 3. enter the password ""password"" in the password field. 4. click the ""login"" button. expected result: an error message is displayed, and the user is not logged in. unit: project:","source: code test case id: tc-login-005 title: test case for onfailure module: login source files or pages: [""app/src/main/java/com/example/shareshelf/login.java""] covered methods: [""onfailure""] preconditions: [""the user is on the login screen""] test data: [""a valid email and password""] test steps: [""enter a valid email and password"", ""click the login button""] expected result: [""the onfailure method is called with an error message""] unit: example_02 project: code_file12"
TC-User-001,TC-MyProfile-001,0.8699604272842407,source: design test case id: tc-user-001 title: user can view their profile module: user profile source files or pages: 2.0 covered methods: preconditions: user is logged in test data: test steps: 1. navigate to the user profile page. 2. verify that the user's name and email are displayed. expected result: the user's name and email are displayed on the profile page. unit: project:,"source: code test case id: tc-myprofile-001 title: test case for myprofile activity module: myprofile source files or pages: [""app/src/main/java/com/example/shareshelf/myprofile.java""] covered methods: [""oncreate"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in""] test data: [""valid user data""] test steps: [""launch myprofile activity"", ""verify ui components"", ""verify onclick listeners""] expected result: [""ui components are displayed"", ""onclick listeners are triggered"", ""user data is displayed""] unit: example_02 project: code_file12"
TC-User-002,TC-MyProfile-001,0.8324251770973206,"source: design test case id: tc-user-002 title: user cannot view another user's profile module: user profile source files or pages: 2.0 covered methods: preconditions: user is logged in as a regular user, not an admin test data: test steps: 1. navigate to another user's profile page. expected result: an error message is displayed, and the user is not able to view the other user's profile. unit: project:","source: code test case id: tc-myprofile-001 title: test case for myprofile activity module: myprofile source files or pages: [""app/src/main/java/com/example/shareshelf/myprofile.java""] covered methods: [""oncreate"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in""] test data: [""valid user data""] test steps: [""launch myprofile activity"", ""verify ui components"", ""verify onclick listeners""] expected result: [""ui components are displayed"", ""onclick listeners are triggered"", ""user data is displayed""] unit: example_02 project: code_file12"
TC-Noticeboard-001,TC-DetailsMyNoticeboard-003,0.8934797048568726,source: design test case id: tc-noticeboard-001 title: user can view the noticeboard module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in test data: test steps: 1. navigate to the noticeboard page. 2. verify that the latest notice is displayed at the top of the page. expected result: the latest notice is displayed at the top of the noticeboard page. unit: project:,"source: code test case id: tc-detailsmynoticeboard-003 title: verify that the noticeboard information is displayed correctly module: detailsmynoticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/detailsmynoticeboard.java""] covered methods: [""oncreate""] preconditions: [""the detailsmynoticeboard activity is opened""] test data: [""the noticeboard information is displayed""] test steps: [""1. open the detailsmynoticeboard activity"", ""2. verify that the noticeboard information is displayed correctly""] expected result: [""the noticeboard information is displayed correctly and the user can see the title, type, category, date, duration, creator, and description of the noticeboard""] unit: shareshelf_05 project: code_file12"
TC-Noticeboard-002,TC-Noticeboard-001,0.897047221660614,"source: design test case id: tc-noticeboard-002 title: user can create a new notice module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in as an admin test data: title: test notice, content: this is a test notice. test steps: 1. navigate to the noticeboard page. 2. click the ""create notice"" button. 3. enter the title ""test notice"" in the title field. 4. enter the content ""this is a test notice."" in the content field. 5. click the ""create"" button. expected result: the new notice is created and displayed on the noticeboard page. unit: project:","source: code test case id: tc-noticeboard-001 title: noticeboard constructor test module: noticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/noticeboard.java""] covered methods: [""noticeboard""] preconditions: [""no preconditions""] test data: [""valid input parameters""] test steps: [""create a new noticeboard object with valid input parameters""] expected result: [""the noticeboard object should be created successfully""] unit: example_02 project: code_file12"
TC-Noticeboard-003,TC-ModifyNoticeboard-001,0.8854026794433594,"source: design test case id: tc-noticeboard-003 title: user can edit an existing notice module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in as an admin, and there is at least one notice on the noticeboard test data: title: updated test notice, content: this is an updated test notice. test steps: 1. navigate to the noticeboard page. 2. find the notice to be edited. 3. click the ""edit"" button next to the notice. 4. enter the title ""updated test notice"" in the title field. 5. enter the content ""this is an updated test notice."" in the content field. 6. click the ""update"" button. expected result: the edited notice is displayed on the noticeboard page. unit: project:","source: code test case id: tc-modifynoticeboard-001 title: modify noticeboard with valid data module: modifynoticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/modifynoticeboard.java""] covered methods: [""oncreate"", ""setonclicklistener"", ""onclick""] preconditions: [""user is in the modifynoticeboard activity with valid data in the edittext fields.""] test data: [""valid data in the edittext fields.""] test steps: [""enter valid data in the edittext fields."", ""click the \""save\"" button.""] expected result: [""the noticeboard is updated with the new data and the user is redirected to the mynoticeboard activity.""] unit: shareshelf_05 project: code_file12"
TC-Noticeboard-004,TC-ModifyNoticeboard-003,0.8552333116531372,"source: design test case id: tc-noticeboard-004 title: user can delete a notice module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in as an admin, and there is at least one notice on the noticeboard test data: test steps: 1. navigate to the noticeboard page. 2. find the notice to be deleted. 3. click the ""delete"" button next to the notice. 4. confirm the deletion in the popup. expected result: the notice is removed from the noticeboard page. unit: project:","source: code test case id: tc-modifynoticeboard-003 title: cancel modify noticeboard module: modifynoticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/modifynoticeboard.java""] covered methods: [""oncreate"", ""setonclicklistener"", ""onclick""] preconditions: [""user is in the modifynoticeboard activity with valid data in the edittext fields.""] test data: [""none.""] test steps: [""click the \""cancel\"" button.""] expected result: [""the user is redirected to the mynoticeboard activity.""] unit: example_02 project: code_file12"
TC-Noticeboard-005,TC-ModifyNoticeboard-003,0.8593086004257202,"source: design test case id: tc-noticeboard-005 title: user cannot delete a notice they did not create module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in as an admin, and there is at least one notice on the noticeboard test data: test steps: 1. navigate to the noticeboard page. 2. find a notice created by another user. 3. click the ""delete"" button next to the notice. expected result: an error message is displayed, and the notice is not deleted. unit: project:","source: code test case id: tc-modifynoticeboard-003 title: cancel modify noticeboard module: modifynoticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/modifynoticeboard.java""] covered methods: [""oncreate"", ""setonclicklistener"", ""onclick""] preconditions: [""user is in the modifynoticeboard activity with valid data in the edittext fields.""] test data: [""none.""] test steps: [""click the \""cancel\"" button.""] expected result: [""the user is redirected to the mynoticeboard activity.""] unit: shareshelf_05 project: code_file12"
TC-Noticeboard-006,TC-DetailsMyNoticeboard-003,0.9173051118850708,"source: design test case id: tc-noticeboard-006 title: user can view notice details module: noticeboard source files or pages: 3.0 covered methods: preconditions: user is logged in test data: test steps: 1. navigate to the noticeboard page. 2. find a notice and click on it. 3. verify that the notice details (title, content, and creation date) are displayed. expected result: the notice details are displayed on the notice details page. unit: project:","source: code test case id: tc-detailsmynoticeboard-003 title: verify that the noticeboard information is displayed correctly module: detailsmynoticeboard source files or pages: [""app/src/main/java/com/example/shareshelf/detailsmynoticeboard.java""] covered methods: [""oncreate""] preconditions: [""the detailsmynoticeboard activity is opened""] test data: [""the noticeboard information is displayed""] test steps: [""1. open the detailsmynoticeboard activity"", ""2. verify that the noticeboard information is displayed correctly""] expected result: [""the noticeboard information is displayed correctly and the user can see the title, type, category, date, duration, creator, and description of the noticeboard""] unit: shareshelf_05 project: code_file12"
