item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",1,TC-PuntinaMappa-001,0.8388077616691589,"test case id: tc-puntinamappa-001 title: create a puntinamappa object with valid parameters module: puntinamappa source pages: 1 preconditions: test data: longitudine = 45.46, latitudine = 9.18, qualitaaria = 50, temperatura = 22, statometeo = ""sole"", umidita = 60.5, vento = 10.2, pressione = 1013, categoria = ""buona"" test steps: 1. call puntinamappa(longitudine, latitudine) 2. set qualitaaria, temperatura, statometeo, umidita, vento, pressione, and categoria 3. verify that all attributes are set correctly expected result: all attributes should be set to the provided values."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",2,TC-Suggerimento-001,0.8065176010131836,"test case id: tc-suggerimento-001 title: create a suggerimento object with valid parameters module: suggerimento source pages: 1 preconditions: test data: titolo = ""reduce indoor pollution"", testo = ""use air purifiers and keep windows closed."", immagine = ""air_purifier.jpg"", categoria = ""moderata"" test steps: 1. call suggerimento(titolo, testo, immagine) 2. set categoria 3. verify that all attributes are set correctly expected result: all attributes should be set to the provided values."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",3,TC-PuntinaMappa-002,0.7710285782814026,"test case id: tc-puntinamappa-002 title: set invalid values for puntinamappa attributes module: puntinamappa source pages: 1 preconditions: a puntinamappa object has been created test data: longitudine = -100, latitudine = 1000, qualitaaria = -1, temperatura = -50, statometeo = ""invalidstate"", umidita = -100.5, vento = -20, pressione = -1000, categoria = ""invalidcategory"" test steps: 1. attempt to set each attribute with invalid values 2. verify that setting invalid values fails expected result: setting invalid values should result in an error or no change in the attribute value."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",4,TC-Suggerimento-002,0.7539164423942566,"test case id: tc-suggerimento-002 title: set invalid values for suggerimento attributes module: suggerimento source pages: 1 preconditions: a suggerimento object has been created test data: titolo = """", testo = ""invalidtext"", immagine = ""invalid_image.jpg"", categoria = ""invalidcategory"" test steps: 1. attempt to set each attribute with invalid values 2. verify that setting invalid values fails expected result: setting invalid values should result in an error or no change in the attribute value."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",5,TC-Sequence-001,0.7019637823104858,"test case id: tc-sequence-001 title: user starts the application and retrieves countries module: sequence source pages: 5, 6 preconditions: user has granted necessary permissions test data: test steps: 1. user starts the application 2. airqualityactivity sends a request to airvisual api to load countries 3. mainactivity receives the response and processes the data 4. verify that the list of countries is displayed expected result: the list of countries should be displayed in the application."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",6,TC-Activity-001,0.7010619640350342,"test case id: tc-activity-001 title: navigate from initial map to suggestions screen module: activity source pages: 4, 5 preconditions: application is running test data: test steps: 1. open the initial map screen 2. click on the button to show suggestions 3. verify that the suggestions screen is displayed expected result: the suggestions screen should be displayed with relevant suggestions based on the current air quality."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",7,TC-Sequence-002,0.6901414394378662,"test case id: tc-sequence-002 title: user navigates to states and cities module: sequence source pages: 5, 6 preconditions: countries have been loaded test data: test steps: 1. from the list of countries, select a country 2. mainactivity sends a request to airvisual api to load states 3. airvisual api responds with the list of states 4. mainactivity sends a request to airvisual api to load cities 5. airvisual api responds with the list of cities 6. verify that the lists of states and cities are displayed expected result: the lists of states and cities should be displayed in the application."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",8,TC-Sequence-003,0.6812668442726135,"test case id: tc-sequence-003 title: user enables widget and retrieves data module: sequence source pages: 5, 7 preconditions: user has enabled the widget test data: test steps: 1. user enables the widget 2. widget provider requests data from airvisual api 3. airvisual api retrieves the data 4. widget provider presents the data to the user 5. verify that the widget displays the correct data expected result: the widget should display the correct air quality data."
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",9,TC-ActivityTips-006,0.6803032159805298,test case id: tc-activitytips-006 title: display tips for good aqi levels module: activitytips source pages: 9 preconditions: user selects a location test data: aqi = 30 test steps: 1. user selects a location with an aqi of 30 2. posizione calls getconsigliperfaq(aqi) 3. getconsigliperfaq returns relevant tips for good aqi levels 4. verify that the tips are displayed to the user expected result: relevant tips for good aqi levels should be displayed to the user.
flow,"puntinamappa -> suggerimento — type=associazione; label=""contiene""; explanation=""puntinamappa contiene suggerimenti"".",10,TC-Activity-002,0.6779322028160095,"test case id: tc-activity-002 title: refresh map data module: activity source pages: 3, 5 preconditions: initial map screen is loaded test data: test steps: 1. scroll down to initiate data refresh 2. verify that the map is refreshed with updated data expected result: the map should be refreshed with the latest data from the server."
