"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-MainProgram-001","Test Main Program Calls Routines","Main Program","1","System is running","N/A","1. Start the system
2. Verify that the Main Program is executed
3. Verify that the Main Program calls Routine 1
4. Verify that the Main Program calls Routine 2
5. Verify that the Main Program calls Routine 3","The Main Program is executed, and it calls all the defined routines (Routine 1, Routine 2, and Routine 3)"
"TC-Routine1-001","Test Routine 1 Calls Routine 1.1 and Routine 1.2","Routine 1","1","System is running, Routine 1 is called","N/A","1. Start the system
2. Call Routine 1
3. Verify that Routine 1 calls Routine 1.1
4. Verify that Routine 1 calls Routine 1.2","Routine 1 is executed, and it calls both Routine 1.1 and Routine 1.2"
"TC-Routine1-002","Test Routine 1.1 and Routine 1.2 Valid Inputs","Routine 1.1, Routine 1.2","1","System is running, Routine 1 is called, Routine 1.1 and Routine 1.2 are called","Valid inputs for Routine 1.1 and Routine 1.2","1. Start the system
2. Call Routine 1
3. Call Routine 1.1 with valid input
4. Call Routine 1.2 with valid input","Routine 1.1 and Routine 1.2 execute successfully with valid inputs"
"TC-Routine1-003","Test Routine 1.1 and Routine 1.2 Invalid Inputs","Routine 1.1, Routine 1.2","1","System is running, Routine 1 is called, Routine 1.1 and Routine 1.2 are called","Invalid inputs for Routine 1.1 and Routine 1.2","1. Start the system
2. Call Routine 1
3. Call Routine 1.1 with invalid input
4. Call Routine 1.2 with invalid input","Routine 1.1 and Routine 1.2 fail with error messages for invalid inputs"
"TC-Routine3-001","Test Routine 3 Calls Routine 3.1 and Routine 3.2","Routine 3","1","System is running, Routine 3 is called","N/A","1. Start the system
2. Call Routine 3
3. Verify that Routine 3 calls Routine 3.1
4. Verify that Routine 3 calls Routine 3.2","Routine 3 is executed, and it calls both Routine 3.1 and Routine 3.2"
"TC-Routine3-002","Test Routine 3.1 and Routine 3.2 Valid Inputs","Routine 3.1, Routine 3.2","1","System is running, Routine 3 is called, Routine 3.1 and Routine 3.2 are called","Valid inputs for Routine 3.1 and Routine 3.2","1. Start the system
2. Call Routine 3
3. Call Routine 3.1 with valid input
4. Call Routine 3.2 with valid input","Routine 3.1 and Routine 3.2 execute successfully with valid inputs"
"TC-Routine3-003","Test Routine 3.1 and Routine 3.2 Invalid Inputs","Routine 3.1, Routine 3.2","1","System is running, Routine 3 is called, Routine 3.1 and Routine 3.2 are called","Invalid inputs for Routine 3.1 and Routine 3.2","1. Start the system
2. Call Routine 3
3. Call Routine 3.1 with invalid input
4. Call Routine 3.2 with invalid input","Routine 3.1 and Routine 3.2 fail with error messages for invalid inputs"
"TC-Utenti-001","Test User Creation","Utenti","2","System is running","Valid user data","1. Start the system
2. Create a new user with valid data","The user is created successfully"
"TC-Utenti-002","Test User Modification","Utenti","2","System is running, a user is created","Modified user data","1. Start the system
2. Modify an existing user's data","The user's data is modified successfully"
"TC-Oggetti-001","Test Object Creation","Oggetti","2","System is running","Valid object data","1. Start the system
2. Create a new object with valid data","The object is created successfully"
"TC-Oggetti-002","Test Object Deletion","Oggetti","2","System is running, an object is created","N/A","1. Start the system
2. Delete an existing object","The object is deleted successfully"
"TC-Servizi-001","Test Service Creation","Servizi","2","System is running","Valid service data","1. Start the system
2. Create a new service with valid data","The service is created successfully"
"TC-Servizi-002","Test Service Deletion","Servizi","2","System is running, a service is created","N/A","1. Start the system
2. Delete an existing service","The service is deleted successfully"
"TC-Annunci-001","Test Announcement Creation","Annunci","2","System is running","Valid announcement data","1. Start the system
2. Create a new announcement with valid data","The announcement is created successfully"
"TC-Annunci-002","Test Announcement Deletion","Annunci","2","System is running, an announcement is created","N/A","1. Start the system
2. Delete an existing announcement","The announcement is deleted successfully"
"TC-Login-001","Test Login with Correct Credentials","Login","3","System is running","Correct username and password","1. Start the system
2. Enter correct username and password","The user is logged in successfully"
"TC-Login-002","Test Login with Incorrect Credentials","Login","3","System is running","Incorrect username and password","1. Start the system
2. Enter incorrect username and password","The user is not logged in, and an error message is displayed"
"TC-Verifica-001","Test Data Verification","Verifica correttezza delle informazioni","3","System is running, data is entered","Valid data","1. Start the system
2. Enter valid data","The data is verified as correct"
"TC-Verifica-002","Test Data Verification with Incorrect Data","Verifica correttezza delle informazioni","3","System is running, data is entered","Incorrect data","1. Start the system
2. Enter incorrect data","The data is verified as incorrect, and the user is asked to re-enter the data"
