"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-System-001","Verify Data Display Access to Data Organizer","System","1","The system is running, and the Data display component is active.","No specific test data required.","1. The Data display attempts to access the Data organizer.
2. The Data organizer responds with the requested data.","The Data display receives the correct data from the Data organizer."
"TC-System-002","Verify Local User Access to Data Organizer","System","1","The system is running, and the Local user component is active.","No specific test data required.","1. The Local user attempts to access the Data organizer.
2. The Data organizer responds with the requested data.","The Local user receives the correct data from the Data organizer."
"TC-System-003","Verify Data Organizer Access to Firebase","System","1","The system is running, and the Data organizer component is active.","No specific test data required.","1. The Data organizer attempts to access Firebase.
2. Firebase responds with the requested data.","The Data organizer receives the correct data from Firebase."
"TC-System-004","Verify Data Organizer Access to Realtime Database","System","1","The system is running, and the Data organizer component is active.","No specific test data required.","1. The Data organizer attempts to access the Realtime database.
2. The Realtime database responds with the requested data.","The Data organizer receives the correct data from the Realtime database."
"TC-System-005","Verify Data Organizer Access to Authentication","System","1","The system is running, and the Data organizer component is active.","No specific test data required.","1. The Data organizer attempts to access the Authentication service.
2. The Authentication service responds with the requested data.","The Data organizer receives the correct data from the Authentication service."
"TC-System-006","Verify Data Organizer Access to Firebase Database","System","1","The system is running, and the Data organizer component is active.","No specific test data required.","1. The Data organizer attempts to access the Firebase database.
2. The Firebase database responds with the requested data.","The Data organizer receives the correct data from the Firebase database."
"TC-System-007","Verify Chat Entity Creation","Chat","2","The system is running, and a user has created a chat.","A chat with id=1, tid=1, usr1=1, usr2=1.","1. Create a new chat with the specified attributes.
2. Store the chat in the database.","The chat is successfully created and stored in the database."
"TC-System-008","Verify Message Entity Creation","Message","2","The system is running, and a chat exists.","A message with id=1, chat_id=1, receiver=1, timestamp=""2023-10-01 12:00:00"", text=""Hello"".","1. Create a new message with the specified attributes.
2. Store the message in the database.","The message is successfully created and stored in the database."
"TC-System-009","Verify User Entity Creation","User","2","The system is running, and a user account needs to be created.","A user with nickname=""JohnDoe"", password=""password123"", score=100.0, pos_int=10, tokens=50, rate=2.5.","1. Create a new user with the specified attributes.
2. Store the user in the database.","The user is successfully created and stored in the database."
"TC-System-010","Verify Post Entity Creation","Post","2","The system is running, and a post needs to be created.","A post with id=1, nickname=""JohnDoe"", fridge_id=1, fridge=1, cost=50.","1. Create a new post with the specified attributes.
2. Store the post in the database.","The post is successfully created and stored in the database."
"TC-System-011","Verify Fridge Entity Creation","Fridge","2","The system is running, and a fridge needs to be created.","A fridge with id=1, name=""Fridge1"", qty_int=10, rate=5, bbe=30, nickname=""JohnDoe"".","1. Create a new fridge with the specified attributes.
2. Store the fridge in the database.","The fridge is successfully created and stored in the database."
"TC-System-012","Verify Relation Entity Creation","Relation","2","The system is running, and a relation needs to be created.","A relation with chat=1, user=1.","1. Create a new relation with the specified attributes.
2. Store the relation in the database.","The relation is successfully created and stored in the database."
"TC-System-013","Verify Product Removal from Fridge","Fridge","3","The system is running, and a fridge contains a product.","A fridge with id=1, containing a product.","1. The schema Principale triggers ChangeFragment(0).
2. ChangeFragment(0) calls Rigofrito to remove the product.
3. Rigofrito removes the product.
4. Rigofrito updates the Firebase Database with the removal.","The product is successfully removed from the fridge and the Firebase Database is updated accordingly."
"TC-System-014","Verify Invalid Chat ID in Message Creation","Message","2","The system is running, and a chat with invalid ID exists.","A message with id=1, chat_id=999, receiver=1, timestamp=""2023-10-01 12:00:00"", text=""Hello"".","1. Attempt to create a new message with the specified attributes.","The message creation fails due to an invalid chat ID."
"TC-System-015","Verify Invalid User Nickname in User Creation","User","2","The system is running, and a user account needs to be created.","A user with nickname=""12345"", password=""password123"", score=100.0, pos_int=10, tokens=50, rate=2.5.","1. Attempt to create a new user with the specified attributes.","The user creation fails due to an invalid nickname."
"TC-System-016","Verify Invalid Fridge ID in Post Creation","Post","2","The system is running, and a post needs to be created.","A post with id=1, nickname=""JohnDoe"", fridge_id=999, fridge=1, cost=50.","1. Attempt to create a new post with the specified attributes.","The post creation fails due to an invalid fridge ID."
"TC-System-017","Verify Invalid Relation Chat ID in Relation Creation","Relation","2","The system is running, and a relation needs to be created.","A relation with chat=999, user=1.","1. Attempt to create a new relation with the specified attributes.","The relation creation fails due to an invalid chat ID."
"TC-System-018","Verify Invalid Relation User ID in Relation Creation","Relation","2","The system is running, and a relation needs to be created.","A relation with chat=1, user=999.","1. Attempt to create a new relation with the specified attributes.","The relation creation fails due to an invalid user ID."
"TC-System-019","Verify Empty Chat ID in Message Creation","Message","2","The system is running, and a chat exists.","A message with id=1, chat_id=0, receiver=1, timestamp=""2023-10-01 12:00:00"", text=""Hello"".","1. Attempt to create a new message with the specified attributes.","The message creation fails due to an empty chat ID."
"TC-System-020","Verify Empty User Nickname in User Creation","User","2","The system is running, and a user account needs to be created.","A user with nickname="""", password=""password123"", score=100.0, pos_int=10, tokens=50, rate=2.5.","1. Attempt to create a new user with the specified attributes.","The user creation fails due to an empty nickname."
"TC-System-021","Verify Empty Fridge ID in Post Creation","Post","2","The system is running, and a post needs to be created.","A post with id=1, nickname=""JohnDoe"", fridge_id=0, fridge=1, cost=50.","1. Attempt to create a new post with the specified attributes.","The post creation fails due to an empty fridge ID."
"TC-System-022","Verify Empty Relation Chat ID in Relation Creation","Relation","2","The system is running, and a relation needs to be created.","A relation with chat=0, user=1.","1. Attempt to create a new relation with the specified attributes.","The relation creation fails due to an empty chat ID."
"TC-System-023","Verify Empty Relation User ID in Relation Creation","Relation","2","The system is running, and a relation needs to be created.","A relation with chat=1, user=0.","1. Attempt to create a new relation with the specified attributes.","The relation creation fails due to an empty user ID."
"TC-System-024","Verify Non-Existent Chat in Message Creation","Message","2","The system is running, and a chat with non-existent ID exists.","A message with id=1, chat_id=999, receiver=1, timestamp=""2023-10-01 12:00:00"", text=""Hello"".","1. Attempt to create a new message with the specified attributes.","The message creation fails due to a non-existent chat ID."
"TC-System-025","Verify Non-Existent User in User Creation","User","2","The system is running, and a user account needs to be created.","A user with nickname=""NonExistentUser"", password=""password123"", score=100.0, pos_int=10, tokens=50, rate=2.5.","1. Attempt to create a new user with the specified attributes.","The user creation fails due to a non-existent user."
"TC-System-026","Verify Non-Existent Fridge in Post Creation","Post","2","The system is running, and a post needs to be created.","A post with id=1, nickname=""JohnDoe"", fridge_id=999, fridge=1, cost=50.","1. Attempt to create a new post with the specified attributes.","The post creation fails due to a non-existent fridge ID."
