"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-System-001","Identify the target audience for the application","System","4","None","None","1. Check if the application is designed primarily as a tool for monitoring newborns.
2. Verify that the application supports parents in keeping up with every task related to their child's growth.","The application should be identified as a tool for monitoring newborns and supporting parents in their tasks."
"TC-AccountManagement-002","User can create an account using Google sign-in","Account Management","7,8","Application installed, user has a Google account.","None","1. Tap ""Sign in with Google"" button.
2. Enter Google credentials.
3. Confirm account creation.","User is redirected to the family creation screen."
"TC-FamilyManagement-003","User can create a family","Family Management","8,9","User has created an account.","None","1. Tap ""Crea"" button.
2. Provide newborn information.
3. Confirm family creation.","User's profile is automatically added to the newly created family."
"TC-FamilyManagement-004","User can add a family member","Family Management","9","User is a member of a family.","None","1. Copy family code.
2. Share family code with another user.
3. New user enters the family code.","New user is added to the family."
"TC-HealthParameterTrack-005","User can record and consult sleep hours","Health Parameter Tracking","10,11","User is a family member.","None","1. Tap ""registra"" button.
2. Record sleep hours.
3. Save data.","Sleep hours are recorded and can be consulted from the home screen."
"TC-HealthParameterTrack-006","User can record and consult feeding times","Health Parameter Tracking","10,11","User is a family member.","None","1. Tap ""registra"" button.
2. Record feeding times.
3. Save data.","Feeding times are recorded and can be consulted from the home screen."
"TC-HealthParameterTrack-007","User can record and consult child's growth data","Health Parameter Tracking","10,11","User is a family member.","None","1. Tap ""registra"" button.
2. Record child's weight and height.
3. Save data.","Growth data is recorded and can be consulted from the home screen.
Note: No additional test cases were generated for the sections on collaboration model and functional requirements as they did not contain specific testable scenarios. <|"
"TC-Creazionefamiglia-008","Create Family","Creazione famiglia","13","None","None","1. Navigate to the ""Create Family"" section.
2. Fill in the required fields for creating a family.
3. Click on the ""Create"" button.","A new family record should be created successfully."
"TC-Monitoraggiodelsonno-009","Monitor Sleep","Monitoraggio del sonno","13","None","None","1. Navigate to the ""Monitor Sleep"" section.
2. Enter the start time of the baby's sleep.
3. Enter the end time of the baby's sleep.
4. Click on the ""Save"" button.","The sleep data should be saved successfully and displayed in a graph."
"TC-Monitoraggiodellalla-010","Monitor Feeding","Monitoraggio dell'allattamento","13","None","None","1. Navigate to the ""Monitor Feeding"" section.
2. Start the timer for the right breast.
3. Start the timer for the left breast.
4. Stop both timers.
5. Click on the ""Save"" button.","The feeding data should be saved successfully."
"TC-Monitoraggiodellacre-011","Monitor Growth","Monitoraggio della crescita","13","None","None","1. Navigate to the ""Monitor Growth"" section.
2. Enter the required growth data.
3. Click on the ""Save"" button.","The growth data should be saved successfully and monitored over time."
"TC-Conformitdeldatabase-012","Data Conformity","Conformità del database","15","None","None","1. Close the application.
2. Ensure that the data is synchronized with the cloud.","Data should be synchronized and consistent across devices."
"TC-Compatibilitconaltri-013","Device Compatibility","Compatibilità con altri dispositivi","16","None","None","1. Install the application on an Android device with version 8.1 or higher.
2. Verify that all features work as expected.","The application should function correctly on the specified Android versions."
"TC-Prestazioni-014","Performance","Prestazioni","16","None","None","1. Navigate through the application.
2. Perform actions that require data processing.","The application should navigate smoothly without excessive delays."
"TC-Usabilit-015","User Login","Usabilità","17","None","None","1. Launch the application.
2. Log in using a Google account.","The user should be able to log in successfully."
"TC-Connessioneinternet-016","Internet Connection","Connessione internet","18","None","None","1. Ensure the device has an active internet connection.
2. Attempt to access features that require internet.","Features requiring internet should function properly."
"TC-Sicurezza-017","Data Privacy","Sicurezza","18","None","None","1. Verify that sensitive data is not shared without user consent.","Sensitive data should remain private unless voluntarily shared.
Note: Some test cases were skipped due to insufficient information in the provided PDF. <|assistant|>"
"TC-NonFunctional-018","User Registration Time","Non-Functional","19,20","None specified","None specified","1. Start the application installation process.
2. Register a new user account.
3. Measure the time taken for registration.","The registration process should complete within 3 seconds."
