item_type,item_text,best_testcase_id,best_similarity,best_testcase_text
concept,configuration,TC-Need-001,0.7331886291503906,test case id: tc-need-001 title: verify need data initialization module: need source pages: 1 preconditions: test data: test steps: 1. call createdate() method 2. check if createdate functionality works 3. call title() method 4. check if title functionality works 5. call description() method 6. check if description functionality works 7. call assistant() method 8. check if assistant functionality works 9. call priority() method 10. check if priority functionality works 11. call address() method 12. check if address functionality works 13. call latitude() method 13. check if latitude functionality works 14. call longitude() method 15. check if longitude functionality works 16. call get_access_token() method 17. check if get_access_token functionality works 18. call getreport() method 19. check if getreport functionality works 20. call getcategory() method 21. check if getcategory functionality works 22. call geticon() method 23. check if geticon functionality works 24. call getaddress() method 25. check if getaddress functionality works 26. call getlatitude() method 27. check if getlatitude functionality works 28. call getlongitude() method 29. check if getlongitude functionality works expected result: all methods should return expected results without errors.
concept,notificationsystem,TC-NotificationSystem-001,0.7457886338233948,"test case id: tc-notificationsystem-001 title: verify notification system initialization module: notificationsystem source pages: 1 preconditions: test data: test steps: 1. call start() method 2. check if all methods (downloadreport(), shownotification(), sendnotification()) are callable expected result: all methods should be callable without errors."
concept,server,TC-Server-001,0.7340327501296997,"test case id: tc-server-001 title: verify server functionality initialization module: server source pages: 1 preconditions: test data: test steps: 1. call signup() method 2. check if signup functionality works 3. call login() method 4. check if login functionality works 5. call logout() method 6. check if logout functionality works 7. call usernameexists() method 8. check if usernameexists functionality works 9. call renameusername() method 10. check if renameusername functionality works 11. call profile_weight(), profile_height(), profile_date(), and profile_city() methods 12. check if these functionalities work 13. call get_access_token() method 14. check if get_access_token functionality works 15. call reset() method 16. check if reset functionality works expected result: all methods should return expected results without errors."
concept,service,TC-Service-001,0.7656452655792236,test case id: tc-service-001 title: verify service functionality initialization module: service source pages: 1 preconditions: test data: test steps: 1. call olddate() method 2. check if olddate functionality works 3. call newdate() method 4. check if newdate functionality works 5. call creatorid() method 6. check if creatorid functionality works 7. call getreport() method 8. check if getreport functionality works 9. call getcategory() method 10. check if getcategory functionality works 11. call geticon() method 12. check if geticon functionality works 13. call getaddress() method 14. check if getaddress functionality works 15. call getlatitude() method 15. check if getlatitude functionality works 16. call getlongitude() method 17. check if getlongitude functionality works 18. call get_access_token() method 18. check if get_access_token functionality works expected result: all methods should return expected results without errors.
concept,api_manager,TC-DataRequest-001,0.7448784112930298,"test case id: tc-datarequest-001 title: verify data request process module: data retrieval source pages: 3,4,5 preconditions: api_manager is initialized test data: list of json data test steps: 1. call request(listjson) method in main 2. check if listjson is requested from api_manager 3. check if api_manager passes the request to service/need/report 4. check if service/need/report processes the request 5. check if api_manager returns the result to main 6. check if main displays the list expected result: main should display the processed list."
concept,report,TC-Need-001,0.7362189888954163,test case id: tc-need-001 title: verify need data initialization module: need source pages: 1 preconditions: test data: test steps: 1. call createdate() method 2. check if createdate functionality works 3. call title() method 4. check if title functionality works 5. call description() method 6. check if description functionality works 7. call assistant() method 8. check if assistant functionality works 9. call priority() method 10. check if priority functionality works 11. call address() method 12. check if address functionality works 13. call latitude() method 13. check if latitude functionality works 14. call longitude() method 15. check if longitude functionality works 16. call get_access_token() method 17. check if get_access_token functionality works 18. call getreport() method 19. check if getreport functionality works 20. call getcategory() method 21. check if getcategory functionality works 22. call geticon() method 23. check if geticon functionality works 24. call getaddress() method 25. check if getaddress functionality works 26. call getlatitude() method 27. check if getlatitude functionality works 28. call getlongitude() method 29. check if getlongitude functionality works expected result: all methods should return expected results without errors.
concept,need,TC-Need-001,0.7511217594146729,test case id: tc-need-001 title: verify need data initialization module: need source pages: 1 preconditions: test data: test steps: 1. call createdate() method 2. check if createdate functionality works 3. call title() method 4. check if title functionality works 5. call description() method 6. check if description functionality works 7. call assistant() method 8. check if assistant functionality works 9. call priority() method 10. check if priority functionality works 11. call address() method 12. check if address functionality works 13. call latitude() method 13. check if latitude functionality works 14. call longitude() method 15. check if longitude functionality works 16. call get_access_token() method 17. check if get_access_token functionality works 18. call getreport() method 19. check if getreport functionality works 20. call getcategory() method 21. check if getcategory functionality works 22. call geticon() method 23. check if geticon functionality works 24. call getaddress() method 25. check if getaddress functionality works 26. call getlatitude() method 27. check if getlatitude functionality works 28. call getlongitude() method 29. check if getlongitude functionality works expected result: all methods should return expected results without errors.
concept,locator,TC-Locator-001,0.7652434706687927,test case id: tc-locator-001 title: verify locator data initialization module: locator source pages: 1 preconditions: test data: test steps: 1. call email() method 2. check if email functionality works 3. call password() method 4. check if password functionality works 5. call name() method 6. check if name functionality works 7. call lastname() method 8. check if lastname functionality works 9. call createdate() method 10. check if createdate functionality works 11. call family() method 12. check if family functionality works 13. call housetype() method 14. check if housetype functionality works 15. call token() method 16. check if token functionality works 17. call getemail() method 17. check if getemail functionality works 18. call getlisename() method 19. check if getlisename functionality works 20. call getlastname() method 21. check if getlastname functionality works 22. call getcreatedate() method 23. check if getcreatedate functionality works 24. call getfamily() method 25. check if getfamily functionality works 26. call getanniversary() method 27. check if getanniversary functionality works 28. call getaddress() method 29. check if getaddress functionality works expected result: all methods should return expected results without errors.
concept,main,TC-Need-001,0.752426266670227,test case id: tc-need-001 title: verify need data initialization module: need source pages: 1 preconditions: test data: test steps: 1. call createdate() method 2. check if createdate functionality works 3. call title() method 4. check if title functionality works 5. call description() method 6. check if description functionality works 7. call assistant() method 8. check if assistant functionality works 9. call priority() method 10. check if priority functionality works 11. call address() method 12. check if address functionality works 13. call latitude() method 13. check if latitude functionality works 14. call longitude() method 15. check if longitude functionality works 16. call get_access_token() method 17. check if get_access_token functionality works 18. call getreport() method 19. check if getreport functionality works 20. call getcategory() method 21. check if getcategory functionality works 22. call geticon() method 23. check if geticon functionality works 24. call getaddress() method 25. check if getaddress functionality works 26. call getlatitude() method 27. check if getlatitude functionality works 28. call getlongitude() method 29. check if getlongitude functionality works expected result: all methods should return expected results without errors.
concept,localuser,TC-Need-001,0.7208148241043091,test case id: tc-need-001 title: verify need data initialization module: need source pages: 1 preconditions: test data: test steps: 1. call createdate() method 2. check if createdate functionality works 3. call title() method 4. check if title functionality works 5. call description() method 6. check if description functionality works 7. call assistant() method 8. check if assistant functionality works 9. call priority() method 10. check if priority functionality works 11. call address() method 12. check if address functionality works 13. call latitude() method 13. check if latitude functionality works 14. call longitude() method 15. check if longitude functionality works 16. call get_access_token() method 17. check if get_access_token functionality works 18. call getreport() method 19. check if getreport functionality works 20. call getcategory() method 21. check if getcategory functionality works 22. call geticon() method 23. check if geticon functionality works 24. call getaddress() method 25. check if getaddress functionality works 26. call getlatitude() method 27. check if getlatitude functionality works 28. call getlongitude() method 29. check if getlongitude functionality works expected result: all methods should return expected results without errors.
concept,service/need/report,TC-Service-001,0.7484852075576782,test case id: tc-service-001 title: verify service functionality initialization module: service source pages: 1 preconditions: test data: test steps: 1. call olddate() method 2. check if olddate functionality works 3. call newdate() method 4. check if newdate functionality works 5. call creatorid() method 6. check if creatorid functionality works 7. call getreport() method 8. check if getreport functionality works 9. call getcategory() method 10. check if getcategory functionality works 11. call geticon() method 12. check if geticon functionality works 13. call getaddress() method 14. check if getaddress functionality works 15. call getlatitude() method 15. check if getlatitude functionality works 16. call getlongitude() method 17. check if getlongitude functionality works 18. call get_access_token() method 18. check if get_access_token functionality works expected result: all methods should return expected results without errors.
