"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Homepage-001","Verify Homepage Navigation","Homepage","1","User is on the homepage","-","1. User clicks on ""impostazioni""","User is redirected to the settings page"
"TC-Homepage-002","Verify New Location Navigation","Homepage","1","User is on the homepage","-","1. User selects ""Visualizzazione nuovo luogo""","User is redirected to the Pathfinder page"
"TC-Homepage-003","Verify Pathfinder Click","Homepage","1","User is on the homepage","-","1. User clicks on ""Pathfinder""","User is redirected to the Pathfinder page"
"TC-Homepage-004","Verify Swipe Action","Homepage","1","User is on the homepage","-","1. User swipes to the right","Behavior not explicitly defined in the diagram"
"TC-Settings-001","Verify Settings Page Navigation","Settings","Not available (not described in the input)","User is on the settings page","-","1. Verify user is on the settings page","User is on the settings page"
"TC-Location-001","Verify Location Detailed Page Navigation","Location Detailed Page","2","User is on the location detailed page","-","1. User clicks on ""Navigate""","User is redirected to the map page"
"TC-Location-002","Verify Open in Browser Functionality","Location Detailed Page","2","User is on the location detailed page","-","1. User clicks on ""Open in Browser""","User is redirected to Yelp website in a browser"
"TC-Location-003","Verify Call Business Functionality","Location Detailed Page","2","User is on the location detailed page","-","1. User clicks on ""Call Business""","User is able to call the business"
"TC-Location-004","Verify Back Button Functionality","Location Detailed Page","2","User is on the location detailed page","-","1. User clicks on ""Indietro""","User is redirected to the homepage"
"TC-Pathfinder-001","Verify Question and Answer Flow","Pathfinder","3","User is on the Pathfinder page","-","1. User clicks on ""Apertura pagina Pathfinder""
2. User is presented with a question
3. User selects a response
4. If a suggestion is available, it is displayed
5. If a suggestion is not available, the user is returned to the homepage","Question and answer flow is correctly handled"
"TC-Pathfinder-002","Verify Suggestion Functionality","Pathfinder","3","User is on the Pathfinder page","-","1. User clicks on ""Apertura pagina Pathfinder""
2. User is presented with a question
3. If a suggestion is available, it is displayed
4. User clicks on the suggestion","User is redirected to the suggested location"
"TC-Pathfinder-003","Verify No Suggestion Functionality","Pathfinder","3","User is on the Pathfinder page","-","1. User clicks on ""Apertura pagina Pathfinder""
2. User is presented with a question
3. If no suggestion is available, the user is returned to the homepage","User is returned to the homepage"
"TC-Map-001","Verify Map Page Navigation","Map","Not available (not described in the input)","User is on the map page","-","1. Verify user is on the map page","User is on the map page"
"TC-Yelp-001","Verify Yelp Website Navigation","Yelp Website","Not available (not described in the input)","User is on the Yelp website","-","1. Verify user is on the Yelp website","User is on the Yelp website"
"TC-Business-001","Verify Business Call Functionality","Business","Not available (not described in the input)","User is able to call the business","-","1. User calls the business","User is able to communicate with the business"
"TC-Preferences-001","Verify Preferences Modification and Navigation","Preferences","Not available (not described in the input)","User is on the preferences page","-","1. User modifies preferences
2. User navigates to a different page
3. User returns to the preferences page","User's preferences have been saved and are correctly displayed"
