"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","Successful User Registration with Valid Credentials","User Registration","8","User is on the registration page of the application.","Valid email (e.g., testuser@example.com), valid password (e.g., P@ssw0rd123), valid name (e.g., John Doe), valid age (e.g., 25)","1. User enters a valid email address in the email field.
2. User enters a valid password in the password field.
3. User enters a valid name in the name field.
4. User enters a valid age (18 or older) in the age field.
5. User clicks the ""Register"" button.","User account is successfully created, and a confirmation message is displayed. User is redirected to the login page."
"TC-UserLogin-002","Successful User Login with Valid Credentials","User Login","9","User has a registered account with valid credentials.","Registered email (e.g., testuser@example.com), correct password (e.g., P@ssw0rd123)","1. User enters the registered email address in the email field.
2. User enters the correct password in the password field.
3. User clicks the ""Login"" button.","User is successfully logged in, and the application redirects the user to the home page or dashboard."
"TC-BugReporting-003","Successful Bug Reporting by Logged-in User","Bug Reporting","10","User is logged in to the application.","Valid bug description (e.g., ""App crashes when opening profile""), valid category (e.g., ""Technical Issue""), screenshot (optional)","1. User navigates to the ""Report Bug"" section.
2. User selects a valid category for the bug.
3. User enters a detailed description of the bug in the provided text field.
4. User attaches a screenshot (if applicable).
5. User clicks the ""Submit"" button.","Bug report is successfully submitted, and a confirmation message is displayed. The bug report appears in the system’s bug tracking section."
"TC-UserReporting-004","Successful User Reporting for Violations","User Reporting","11","User is logged in and has encountered a violation by another user.","Valid user ID (e.g., 12345), valid reason for reporting (e.g., ""Spam or inappropriate content""), additional details (optional)","1. User navigates to the profile of the user to be reported.
2. User clicks the ""Report"" button.
3. User selects a valid reason for reporting (e.g., ""Spam or inappropriate content"").
4. User enters additional details (if applicable).
5. User clicks the ""Submit Report"" button.","Report is successfully submitted, and a confirmation message is displayed. The reported user’s profile is flagged for review by administrators."
"TC-Notifications-005","User Receives Notification for New Message","Notifications","12","User A is logged in, and User B sends a direct message to User A.","Valid message content (e.g., ""Hello, how are you?""), recipient (User A)","1. User B sends a direct message to User A.
2. User A logs out and logs back in.","User A receives a notification indicating a new direct message. The notification includes the sender’s name and a brief preview of the message."
"TC-DirectMessaging-006","Sending and Receiving Direct Messages Between Users","Direct Messaging","13","User A and User B are both logged in.","Valid message content (e.g., ""Let’s discuss the product""), recipient (User B)","1. User A navigates to the ""Messages"" section.
2. User A selects User B from the contact list.
3. User A enters a message in the text field.
4. User A clicks the ""Send"" button.
5. User B logs in and checks the ""Messages"" section.","User B receives the message from User A in their inbox. The message appears in the conversation history with User A."
"TC-ProfileViewing-007","Viewing Another User’s Public Profile","Profile Viewing","14","User A is logged in, and User B has a public profile.","Valid user ID (e.g., 12345)","1. User A searches for User B by name or ID.
2. User A clicks on User B’s profile link.","User A’s screen displays User B’s public profile, including name, age, and any publicly shared posts or items."
"TC-PostCreation-008","Creating a New Post to Sell/Buy an Item","Post Creation","14","User is logged in and has an item to list.","Valid item name (e.g., ""Used Laptop""), valid description (e.g., ""Good condition, 500€""), valid category (e.g., ""Electronics""), valid price (e.g., 500), valid images (optional)","1. User navigates to the ""Create Post"" section.
2. User enters the item name in the title field.
3. User selects a valid category for the item.
4. User enters a detailed description of the item.
5. User enters the price of the item.
6. User uploads images (if applicable).
7. User clicks the ""Post"" button.","The post is successfully created and displayed on the user’s profile and in the relevant category feed. A confirmation message is shown to the user."
"TC-UserRegistration-009","Successful User Registration with Valid Data","User Registration","9","User has the app installed and opens it for the first time","Valid name, surname, date of birth (majority), valid email, strong password","1. User opens the app for the first time.
2. User is prompted to register.
3. User enters valid name, surname, date of birth (majority), email, and password.
4. User confirms registration.","User account is created successfully, and the user is redirected to the login screen."
"TC-UserRegistration-010","User Registration with Invalid Date of Birth (Minor)","User Registration","9","User has the app installed and opens it for the first time","Valid name, surname, date of birth (minor), valid email, strong password","1. User opens the app for the first time.
2. User is prompted to register.
3. User enters valid name, surname, date of birth (minor), email, and password.
4. User confirms registration.","Registration fails with an error message indicating the user must be of legal age."
