"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Utente-001","User logs into the Service and navigates to the HomePage","Utente","1","User is registered and has credentials.","Username: testuser, Password: testpassword","1. User enters the username and password.
2. User clicks on the login button.
3. System verifies the credentials.
4. User is redirected to the HomePage.","User is successfully logged in and redirected to the HomePage."
"TC-Utente-002","User attempts to log in with invalid credentials","Utente","1","User is registered but enters incorrect credentials.","Username: testuser, Password: wrongpassword","1. User enters the username and password.
2. User clicks on the login button.
3. System verifies the credentials.
4. System displays an error message.","User is not logged in and sees an error message indicating incorrect credentials."
"TC-Creazione-001","User creates a new object","Creazione","2","User is logged in and has access to create objects.","Object name: NewObject","1. User selects the ""Create"" option from the Menu.
2. User enters the name of the new object.
3. User clicks on the ""Create"" button.
4. System validates the input.
5. System creates the new object.","A new object is created and displayed in the system."
"TC-Creazione-002","User attempts to create a new object with an empty name","Creazione","2","User is logged in and has access to create objects.","Object name: (empty)","1. User selects the ""Create"" option from the Menu.
2. User enters an empty name for the new object.
3. User clicks on the ""Create"" button.
4. System validates the input.","An error message is displayed indicating that the object name cannot be empty."
"TC-Menu-001","User navigates through the Menu options","Menu","3","User is logged in.","N/A","1. User selects an option from the Menu.
2. System processes the selected option.
3. User is redirected to the appropriate page or action.","User is correctly redirected to the appropriate page or action based on the selected option."
"TC-Menu-002","User attempts to select an invalid option from the Menu","Menu","3","User is logged in.","Invalid option: ""InvalidOption""","1. User selects the ""InvalidOption"" from the Menu.
2. System processes the selection.","An error message is displayed indicating that the selected option is invalid."
"TC-Menu-003","User selects the ""Create"" option from the Menu","Menu","3","User is logged in.","N/A","1. User selects the ""Create"" option from the Menu.
2. System processes the selection.
3. User is prompted to enter the name of the new object.
4. User enters the name of the new object.
5. User clicks on the ""Create"" button.
6. System validates the input.
7. System creates the new object.","A new object is created and displayed in the system."
"TC-Menu-004","User selects the ""Logout"" option from the Menu","Menu","3","User is logged in.","N/A","1. User selects the ""Logout"" option from the Menu.
2. System processes the selection.
3. User is logged out.","User is logged out and redirected to the login page."
"TC-Menu-005","User attempts to select the ""Logout"" option while not logged in","Menu","3","User is not logged in.","N/A","1. User selects the ""Logout"" option from the Menu.
2. System processes the selection.","An error message is displayed indicating that the user is not logged in."
"TC-Menu-006","User attempts to navigate to the Menu while not logged in","Menu","3","User is not logged in.","N/A","1. User tries to access the Menu.
2. System checks if the user is logged in.","User is redirected to the login page."
"TC-Menu-007","User attempts to navigate to the Menu with invalid credentials","Menu","3","User enters invalid credentials.","Username: invaliduser, Password: invalidpassword","1. User enters the username and password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating incorrect credentials."
"TC-Menu-008","User attempts to navigate to the Menu with empty credentials","Menu","3","User enters empty credentials.","Username: (empty), Password: (empty)","1. User enters empty credentials.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the credentials cannot be empty."
"TC-Menu-009","User attempts to navigate to the Menu with a null username","Menu","3","User enters a null username.","Username: null, Password: testpassword","1. User enters a null username and a valid password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the username cannot be null."
"TC-Menu-010","User attempts to navigate to the Menu with a null password","Menu","3","User enters a null password.","Username: testuser, Password: null","1. User enters a valid username and a null password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the password cannot be null."
"TC-Menu-011","User attempts to navigate to the Menu with a very long username","Menu","3","User enters a very long username.","Username: aVeryLongUsernameThatExceedsTheMaximumLengthAllowedByTheSystem, Password: testpassword","1. User enters a very long username and a valid password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the username exceeds the maximum allowed length."
"TC-Menu-012","User attempts to navigate to the Menu with a very long password","Menu","3","User enters a very long password.","Username: testuser, Password: aVeryLongPasswordThatExceedsTheMaximumLengthAllowedByTheSystem","1. User enters a valid username and a very long password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the password exceeds the maximum allowed length."
"TC-Menu-013","User attempts to navigate to the Menu with a special character in the username","Menu","3","User enters a username with special characters.","Username: test@user, Password: testpassword","1. User enters a username with special characters and a valid password.
2. User clicks on the login button.
3. System verifies the credentials.","User is not logged in and sees an error message indicating that the username contains invalid characters."
