"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Successful Login with Google Account","LoginActivity","1, 2","User has a Google account and internet connection.","Valid email and password.","1. Open the application.
2. Navigate to the login screen.
3. Click on the Google sign-in option.
4. Enter valid credentials and click sign-in.
5. Confirm the account selection if prompted.","User is successfully logged in and redirected to the FamilyActivity."
"TC-Family-002","Create New Family","CreaFamilyActivity","1, 3","User is logged in and has permissions to create a family.","Valid family details (name, surname, gender, date).","1. Navigate to the create family screen.
2. Fill in all required fields with valid data.
3. Click on the create button.","Family is created successfully, and a confirmation message is displayed."
"TC-Monitor-003","Access Monitoring Section","HomeActivity","2, 3","User is logged in and has access to the monitoring section.","N/A","1. Open the application.
2. Navigate to the home screen.
3. Access the menu at the bottom of the page.
4. Select the monitoring section.","User is directed to the monitoring section."
"TC-Note-004","Add Note","NoteFragment","2, 3","User is logged in and has access to the note section.","Valid note content.","1. Open the application.
2. Navigate to the home screen.
3. Access the menu at the bottom of the page.
4. Select the notes section.
5. Click on the add note button.
6. Enter valid note content and save.","Note is added successfully, and a confirmation message is displayed."
"TC-Profile-005","View Graphs in Profile","ProfileActivity","2, 3","User is logged in and has access to the profile section.","N/A","1. Open the application.
2. Navigate to the profile screen.
3. Access the graphs section.","User can view graphs related to sleep, breastfeeding, and growth."
"TC-Allattamento-006","Start and Stop Breastfeeding Timer","AllattamentoFragment","1, 3","User is logged in and has access to the breastfeeding section.","N/A","1. Open the application.
2. Navigate to the breastfeeding screen.
3. Click on the start timer button for left breast.
4. Wait for a few seconds.
5. Click on the stop timer button for left breast.","Timer starts and stops correctly, displaying the elapsed time accurately."
"TC-Sonno-007","Log Sleep Duration","SonnoFragment","1, 3","User is logged in and has access to the sleep section.","Valid sleep duration.","1. Open the application.
2. Navigate to the sleep screen.
3. Enter valid sleep duration and save.","Sleep duration is logged successfully, and a confirmation message is displayed."
"TC-Crescita-008","Log Growth Measurement","CrescitaFragment","1, 3","User is logged in and has access to the growth section.","Valid growth measurement.","1. Open the application.
2. Navigate to the growth screen.
3. Enter valid growth measurement and save.","Growth measurement is logged successfully, and a confirmation message is displayed."
"TC-Logout-009","Logout Successfully","ProfileActivity","1, 3","User is logged in.","N/A","1. Open the application.
2. Navigate to the profile screen.
3. Click on the logout button.","User is logged out, and a confirmation message is displayed."
"TC-InvalidLogin-010","Failed Login with Invalid Credentials","LoginActivity","1, 2","User has a Google account but enters invalid credentials.","Invalid email and password.","1. Open the application.
2. Navigate to the login screen.
3. Click on the Google sign-in option.
4. Enter invalid credentials and click sign-in.","An error message is displayed indicating failed login."
"TC-NoInternet-011","Login Attempt without Internet Connection","LoginActivity","1, 2","User has a Google account but no internet connection.","Valid email and password.","1. Open the application.
2. Navigate to the login screen.
3. Click on the Google sign-in option.
4. Enter valid credentials and click sign-in.","An error message is displayed indicating no internet connection."
"TC-EmptyFields-012","Create Family with Empty Fields","CreaFamilyActivity","1, 3","User is logged in and attempts to create a family.","Empty fields.","1. Navigate to the create family screen.
2. Leave one or more required fields empty.
3. Click on the create button.","An error message is displayed indicating required fields cannot be empty."
"TC-AccessDenied-013","Deny Access to Menu","HomeActivity","2, 3","User is logged in and navigates to the home screen.","N/A","1. Open the application.
2. Navigate to the home screen.
3. Access the menu at the bottom of the page.
4. Deny access to the menu.","User remains on the home screen without navigating to other sections."
"TC-EditNote-014","Edit Existing Note","EditNoteFragment","2, 3","User is logged in and has existing notes.","Valid note content.","1. Open the application.
2. Navigate to the home screen.
3. Access the menu at the bottom of the page.
4. Select the notes section.
5. Click on an existing note to edit.
6. Modify the note content and save.","Note is edited successfully, and a confirmation message is displayed."
"TC-GraphError-015","View Graphs with Missing Data","ProfileActivity","2, 3","User is logged in and has incomplete data for graphs.","N/A","1. Open the application.
2. Navigate to the profile screen.
3. Access the graphs section.","Graphs display appropriately with placeholders for missing data."
"TC-TimerReset-016","Reset Breastfeeding Timer","AllattamentoFragment","1, 3","User is logged in and has started a breastfeeding timer.","N/A","1. Open the application.
2. Navigate to the breastfeeding screen.
3. Click on the reset timer button for left breast.","Timer resets to zero, and a confirmation message is displayed."
"TC-InvalidDate-017","Log Invalid Sleep Duration","SonnoFragment","1, 3","User is logged in and attempts to log sleep duration.","Invalid sleep duration (negative value).","1. Open the application.
2. Navigate to the sleep screen.
3. Enter an invalid sleep duration and save.","An error message is displayed indicating invalid input."
"TC-InvalidMeasurement-018","Log Invalid Growth Measurement","CrescitaFragment","1, 3","User is logged in and attempts to log growth measurement.","Invalid growth measurement (negative value).","1. Open the application.
2. Navigate to the growth screen.
3. Enter an invalid growth measurement and save.","An error message is displayed indicating invalid input."
"TC-Abbandona-019","Abandon Profile","ProfileActivity","1, 3","User is logged in and wants to abandon their profile.","Valid user ID and GoogleSignInClient.","1. Open the application.
2. Navigate to the profile screen.
3. Click on the abbandona button.
4. Confirm the action.","Profile is abandoned successfully, and a confirmation message is displayed."
"TC-EdgeCase-020","Edge Case - Long Sleep Duration","SonnoFragment","1, 3","User is logged in and logs a very long sleep duration.","Extremely high sleep duration (e.g., 24 hours).","1. Open the application.
2. Navigate to the sleep screen.
3. Enter an extremely high sleep duration and save.","Sleep duration is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-021","Edge Case - Short Sleep Duration","SonnoFragment","1, 3","User is logged in and logs a very short sleep duration.","Extremely low sleep duration (e.g., 1 minute).","1. Open the application.
2. Navigate to the sleep screen.
3. Enter an extremely low sleep duration and save.","Sleep duration is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-022","Edge Case - Long Growth Measurement","CrescitaFragment","1, 3","User is logged in and logs a very high growth measurement.","Extremely high growth measurement (e.g., 100 cm).","1. Open the application.
2. Navigate to the growth screen.
3. Enter an extremely high growth measurement and save.","Growth measurement is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-023","Edge Case - Short Growth Measurement","CrescitaFragment","1, 3","User is logged in and logs a very low growth measurement.","Extremely low growth measurement (e.g., 1 cm).","1. Open the application.
2. Navigate to the growth screen.
3. Enter an extremely low growth measurement and save.","Growth measurement is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-024","Edge Case - Long Breastfeeding Duration","AllattamentoFragment","1, 3","User is logged in and logs a very long breastfeeding duration.","Extremely high breastfeeding duration (e.g., 24 hours).","1. Open the application.
2. Navigate to the breastfeeding screen.
3. Start the timer for left breast.
4. Wait for an extremely long duration.
5. Stop the timer for left breast.","Breastfeeding duration is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-025","Edge Case - Short Breastfeeding Duration","AllattamentoFragment","1, 3","User is logged in and logs a very short breastfeeding duration.","Extremely low breastfeeding duration (e.g., 1 minute).","1. Open the application.
2. Navigate to the breastfeeding screen.
3. Start the timer for left breast.
4. Wait for an extremely short duration.
5. Stop the timer for left breast.","Breastfeeding duration is logged successfully, and a warning message is displayed indicating unusual data."
"TC-EdgeCase-026","Edge Case - Multiple Timers Running Simultaneously","AllattamentoFragment","1, 3","User is logged in and starts multiple timers simultaneously.","N/A","1. Open the application.
2. Navigate to the breastfeeding screen.
3. Start the timer for left breast.
4. Without stopping the left breast timer, start the timer for right breast.","Both timers run simultaneously, and a warning message is displayed indicating multiple timers running."
