"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-ProfileCreation-001","User can create a profile","Profile Creation","3","None","None","1. Open the application.
2. Navigate to the profile creation screen.
3. Fill out the required fields.
4. Submit the form.","The user's profile is created successfully."
"TC-ProfileAccess-002","User can access their profile","Profile Access","3","User has a created profile","None","1. Open the application.
2. Navigate to the profile screen.","The user's profile information is displayed."
"TC-ProfileInformation-003","User can view profile information","Profile Information","3","User has a created profile","None","1. Open the application.
2. Navigate to the profile screen.","The user's profile details are shown."
"TC-CommissionRequest-004","User can create a commission request","Commission Request","3","User has a created profile","List of items needed","1. Open the application.
2. Navigate to the commission request screen.
3. Enter the list of items needed.
4. Submit the request.","The commission request is created successfully."
"TC-CommissionView-005","User can view commissions created by them","Commission View","3","User has created at least one commission request","None","1. Open the application.
2. Navigate to the commission view screen.","The user sees a list of their created commission requests."
"TC-CommissionInformatio-006","User can view information about accepted commissions","Commission Information","3","User has at least one accepted commission request","None","1. Open the application.
2. Navigate to the commission information screen.","The user sees details about the accepted commission requests."
"TC-CommissionViewOthers-007","User can view commissions created by others","Commission View Others","3","At least one other user has created a commission request","None","1. Open the application.
2. Navigate to the commission view screen.","The user sees a list of commission requests created by other users."
"TC-CommissionAcceptedVi-008","User can view commissions they have accepted","Commission Accepted View","3","User has accepted at least one commission request","None","1. Open the application.
2. Navigate to the commission accepted view screen.","The user sees a list of commission requests they have accepted."
"TC-ProductOffer-009","User can create a product offer","Product Offer","3","User has a created profile","Details of the product to offer","1. Open the application.
2. Navigate to the product offer creation screen.
3. Enter the details of the product to offer.
4. Submit the offer.","The product offer is created successfully."
"TC-OfferView-010","User can view offers created by them","Offer View","3","User has created at least one product offer","None","1. Open the application.
2. Navigate to the offer view screen.","The user sees a list of their created product offers."
"TC-OfferInformation-011","User can view information about accepted offers","Offer Information","3","User has at least one accepted product offer","None","1. Open the application.
2. Navigate to the offer information screen.","The user sees details about the accepted product offers."
"TC-OfferViewOthers-012","User can view offers created by others","Offer View Others","3","At least one other user has created a product offer","None","1. Open the application.
2. Navigate to the offer view screen.","The user sees a list of product offers created by other users."
"TC-OfferAcceptedView-013","User can view offers they have accepted","Offer Accepted View","3","User has accepted at least one product offer","None","1. Open the application.
2. Navigate to the offer accepted view screen.","The user sees a list of product offers they have accepted."
"TC-Guidance-014","User can access guidance information","Guidance","3","None","None","1. Open the application.
2. Navigate to the guidance screen.","The user sees guidance information available."
"TC-CommissionCreation-015","User can create a commission","Commission Creation","3","User has a created profile","Details of the commission","1. Open the application.
2. Navigate to the commission creation screen.
3. Enter the details of the commission.
4. Submit the commission.","The commission is created successfully."
