"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-DataManager-001","Create Plant","DataManager","1","User has access to DataManager.","PlantName: Rose, PlantType: Flower","1. Call create() method on DataManager.
2. Pass PlantName and PlantType as parameters.
3. Verify that PlantName and PlantType are stored correctly.","Plant details are successfully created and stored in the database."
"TC-DataManager-002","Read Plant","DataManager","1","Plant exists in the database.","PlantID: 1","1. Call read() method on DataManager.
2. Pass PlantID as parameter.
3. Verify that correct PlantName and PlantType are returned.","Correct PlantName and PlantType are returned."
"TC-DataManager-003","Update Plant","DataManager","1","Plant exists in the database.","PlantID: 1, NewPlantName: Daisy, NewPlantType: Flower","1. Call update() method on DataManager.
2. Pass PlantID, NewPlantName, and NewPlantType as parameters.
3. Verify that PlantName and PlantType are updated correctly.","PlantName and PlantType are successfully updated in the database."
"TC-DataManager-004","Delete Plant","DataManager","1","Plant exists in the database.","PlantID: 1","1. Call delete() method on DataManager.
2. Pass PlantID as parameter.
3. Verify that Plant is deleted from the database.","Plant is successfully deleted from the database."
"TC-PlantManagement-001","Insert Plant","Inserimento/Modifica Piante","1","User has access to Inserimento/Modifica Piante.","PlantName: Sunflower, PlantType: Flower","1. Call insert() method on Inserimento/Modifica Piante.
2. Pass PlantName and PlantType as parameters.
3. Verify that PlantName and PlantType are stored correctly.","Plant details are successfully inserted."
"TC-PlantManagement-002","Modify Plant","Inserimento/Modifica Piante","1","Plant exists in the database.","PlantID: 1, NewPlantName: Daisy, NewPlantType: Flower","1. Call modify() method on Inserimento/Modifica Piante.
2. Pass PlantID, NewPlantName, and NewPlantType as parameters.
3. Verify that PlantName and PlantType are updated correctly.","PlantName and PlantType are successfully modified."
"TC-PlantReading-001","Read Plant Details","Lettura Piante","1","Plant exists in the database.","PlantID: 1","1. Call read() method on Lettura Piante.
2. Pass PlantID as parameter.
3. Verify that correct PlantName and PlantType are returned.","Correct PlantName and PlantType are returned."
"TC-UserInformation-001","Insert User Information","Informazioni Utente","1","User has access to Informazioni Utente.","Username: john_doe, Email: john@example.com","1. Call insert() method on Informazioni Utente.
2. Pass Username and Email as parameters.
3. Verify that Username and Email are stored correctly.","User information is successfully inserted."
"TC-UserInformation-002","Modify User Information","Informazioni Utente","1","User information exists in the database.","UserID: 1, NewUsername: jane_doe, NewEmail: jane@example.com","1. Call modify() method on Informazioni Utente.
2. Pass UserID, NewUsername, and NewEmail as parameters.
3. Verify that Username and Email are updated correctly.","User information is successfully modified."
"TC-AccessOperation-001","Execute Access Operation","Operazioni di Accesso","1","User has access to Operazioni di Accesso.","OperationType: View","1. Call execute() method on Operazioni di Accesso.
2. Pass OperationType as parameter.
3. Verify that the operation is executed successfully.","Access operation is successfully executed."
"TC-DiaryManagement-001","Insert Diary","Inserimento/Modifica Diario","1","User has access to Inserimento/Modifica Diario.","DiaryName: Garden Diary, DiaryType: Personal","1. Call insert() method on Inserimento/Modifica Diario.
2. Pass DiaryName and DiaryType as parameters.
3. Verify that DiaryName and DiaryType are stored correctly.","Diary details are successfully inserted."
"TC-DiaryManagement-002","Modify Diary","Inserimento/Modifica Diario","1","Diary exists in the database.","DiaryID: 1, NewDiaryName: Home Diary, NewDiaryType: Personal","1. Call modify() method on Inserimento/Modifica Diario.
2. Pass DiaryID, NewDiaryName, and NewDiaryType as parameters.
3. Verify that DiaryName and DiaryType are updated correctly.","DiaryName and DiaryType are successfully modified."
"TC-DiaryReading-001","Read Diary Details","Lettura Diario","1","Diary exists in the database.","DiaryID: 1","1. Call read() method on Lettura Diario.
2. Pass DiaryID as parameter.
3. Verify that correct DiaryName and DiaryType are returned.","Correct DiaryName and DiaryType are returned."
"TC-Home-001","Navigate to Diary","Home","2","User is logged in.","None","1. Click on ""Diario"" link on Home page.
2. Verify that user navigates to the Diary page.","User navigates to the Diary page."
"TC-Home-002","Navigate to Anabli Pianta","Home","2","User is logged in.","None","1. Click on ""Anabli Pianta"" link on Home page.
2. Verify that user navigates to the Anabli Pianta page.","User navigates to the Anabli Pianta page."
"TC-Home-003","Navigate to Le Mie Piantle","Home","2","User is logged in.","None","1. Click on ""Le mie piantle"" link on Home page.
2. Verify that user navigates to the Le Mie Piantle page.","User navigates to the Le Mie Piantle page."
"TC-Home-004","Navigate to Fotocamera","Home","2","User is logged in.","None","1. Click on ""Fotocamera"" link on Home page.
2. Verify that user navigates to the Fotocamera page.","User navigates to the Fotocamera page."
"TC-Authentication-001","Sign Out","Authentication","2","User is logged in.","None","1. Call signOut() method on Authentication.
2. Verify that user is signed out.","User is signed out."
"TC-Authentication-002","Update Password","Authentication","2","User is logged in.","NewPassword: newpassword123","1. Call updatePassword() method on Authentication.
2. Pass NewPassword as parameter.
3. Verify that password is updated successfully.","Password is updated successfully."
"TC-Authentication-003","Sign In with Email and Password","Authentication","2","User does not have an active session.","Email: user@example.com, Password: password123","1. Call signInWithEmailAndPassword() method on Authentication.
2. Pass Email and Password as parameters.
3. Verify that user is signed in successfully.","User is signed in successfully."
"TC-Authentication-004","Create User with Email and Password","Authentication","2","No user with the given email exists.","Email: newuser@example.com, Password: password123","1. Call createUserWithEmailAndPassword() method on Authentication.
2. Pass Email and Password as parameters.
3. Verify that new user is created successfully.","New user is created successfully."
"TC-GeminiAI-001","Ask Text","Gemini AI","2","Gemini AI is available.","Text: ""What is the weather today?""","1. Call askText() method on Gemini AI.
2. Pass Text as parameter.
3. Verify that response is received.","Response is received."
"TC-GeminiAI-002","Ask Text with Images","Gemini AI","2","Gemini AI is available and images are provided.","Text: ""Identify the plant in the image."" Images: [image1.jpg, image2.jpg]","1. Call askTextWithImages() method on Gemini AI.
2. Pass Text and Images as parameters.
3. Verify that response is received.","Response is received."
"TC-FirebaseStorage-001","Upload Image","Firebase Storage","4, 5","User has access to Firebase Storage.","Image: image.jpg","1. Call uploadImage() method on Firebase Storage.
2. Pass Image as parameter.
3. Verify that image is uploaded successfully.","Image is uploaded successfully."
"TC-FirebaseStorage-002","Get Personal Folders","Firebase Storage","4, 5","User has access to Firebase Storage.","None","1. Call getPersonalFolders() method on Firebase Storage.
2. Verify that personal folders are retrieved successfully.","Personal folders are retrieved successfully."
"TC-FirebaseStorage-003","Get Image from Folder","Firebase Storage","4, 5","Image exists in the folder.","Folder: personal_folder, Image: image.jpg","1. Call getImageFromFolder() method on Firebase Storage.
2. Pass Folder and Image as parameters.
3. Verify that image is retrieved successfully.","Image is retrieved successfully."
"TC-FirebaseStorage-004","Download Image from Path","Firebase Storage","4, 5","Image exists at the specified path.","Path: /path/to/image.jpg","1. Call downloadImageFromPath() method on Firebase Storage.
2. Pass Path as parameter.
3. Verify that image is downloaded successfully.","Image is downloaded successfully."
"TC-LocalUser-001","Request Token","LocalUser","3","User has access to LocalUser.","None","1. Call requestToken() method on LocalUser.
2. Verify that token is generated successfully.","Token is generated successfully."
"TC-LocalUser-002","Confirm Token","LocalUser","3","Token is valid.","Token: valid_token","1. Call confirmToken() method on LocalUser.
2. Pass Token as parameter.
3. Verify that token is confirmed successfully.","Token is confirmed successfully."
