"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Authentication-001","User Registration for New Family","Authentication","4","User has an Android device with version 8.1 or higher, internet connection, and Firebase account integration enabled.","Valid email (e.g., ""testfamily@gmail.com""), strong password (e.g., ""SecurePass123!""), family name (e.g., ""Smith""), newborn name (e.g., ""John""), newborn birth date (e.g., ""15/01/2023"").","1. Open the NewBorn app.
2. Navigate to the registration screen.
3. Enter the family email, password, family name, newborn name, and birth date.
4. Click the ""Register"" button.","User account is successfully created, and a confirmation message appears. The user is redirected to the login screen or home dashboard."
"TC-Authentication-002","User Login with Valid Credentials","Authentication","4","A registered user account exists in the system.","Registered email (e.g., ""testfamily@gmail.com""), correct password (e.g., ""SecurePass123!"").","1. Open the NewBorn app.
2. Navigate to the login screen.
3. Enter the registered email and password.
4. Click the ""Login"" button.","User is successfully logged in, and the home dashboard or family profile screen is displayed."
"TC-Authentication-003","User Login with Invalid Credentials","Authentication","4","A registered user account exists in the system.","Registered email (e.g., ""testfamily@gmail.com""), incorrect password (e.g., ""WrongPass123!"").","1. Open the NewBorn app.
2. Navigate to the login screen.
3. Enter the registered email and incorrect password.
4. Click the ""Login"" button.","Error message appears stating ""Invalid email or password."" User remains on the login screen."
"TC-ChildMonitoring-004","Add Newborn Development Milestone","Child Monitoring","4","User is logged in to the NewBorn app.","Newborn name (e.g., ""John""), milestone type (e.g., ""Sleep""), milestone description (e.g., ""Slept 8 hours""), date (e.g., ""16/01/2023""), time (e.g., ""20:00"").","1. Open the NewBorn app and log in.
2. Navigate to the ""Child Monitoring"" section.
3. Select the newborn (e.g., ""John"").
4. Click the ""Add Milestone"" button.
5. Enter milestone type, description, date, and time.
6. Click the ""Save"" button.","Milestone is successfully added to the newborn’s profile, and a confirmation message appears."
"TC-ChildMonitoring-005","View Newborn Development History","Child Monitoring","4","User is logged in to the NewBorn app, and at least one milestone exists for the newborn.","Newborn name (e.g., ""John"").","1. Open the NewBorn app and log in.
2. Navigate to the ""Child Monitoring"" section.
3. Select the newborn (e.g., ""John"").
4. Click the ""View History"" button.","A list of all recorded milestones for the newborn is displayed, sorted by date in descending order."
"TC-ChildMonitoring-006","Edit Existing Newborn Milestone","Child Monitoring","4","User is logged in to the NewBorn app, and at least one milestone exists for the newborn.","Existing milestone (e.g., ""Slept 8 hours"" on ""16/01/2023""), updated description (e.g., ""Slept 9 hours"").","1. Open the NewBorn app and log in.
2. Navigate to the ""Child Monitoring"" section.
3. Select the newborn (e.g., ""John"").
4. Click the ""View History"" button.
5. Locate the milestone to edit and click the ""Edit"" button.
6. Update the milestone description.
7. Click the ""Save"" button.","Milestone is successfully updated, and a confirmation message appears. The updated milestone is reflected in the history list."
"TC-ChildMonitoring-007","Delete Existing Newborn Milestone","Child Monitoring","4","User is logged in to the NewBorn app, and at least one milestone exists for the newborn.","Existing milestone (e.g., ""Slept 8 hours"" on ""16/01/2023"").","1. Open the NewBorn app and log in.
2. Navigate to the ""Child Monitoring"" section.
3. Select the newborn (e.g., ""John"").
4. Click the ""View History"" button.
5. Locate the milestone to delete and click the ""Delete"" button.
6. Confirm deletion in the pop-up dialog.","Milestone is successfully deleted, and a confirmation message appears. The milestone no longer appears in the history list."
"TC-DatabaseIntegration-008","Real-Time Data Sync Across Devices for Newborn Milestones","Database Integration","5","User is logged in on two different Android devices (Device A and Device B) with the same account, and at least one milestone exists for the newborn on Device A.","Newborn name (e.g., ""John""), milestone added on Device A (e.g., ""Fed at 12:00"").","1. On Device A, add a new milestone for the newborn.
2. Wait for Firebase to sync the data (up to 5 seconds).
3. On Device B, navigate to the ""Child Monitoring"" section.
4. Select the newborn (e.g., ""John"").
5. Click the ""View History"" button.","The newly added milestone appears on Device B within 5 seconds, confirming real-time synchronization."
"TC-DatabaseIntegration-009","Data Persistence After App Restart","Database Integration","5","User is logged in to the NewBorn app, and at least one milestone exists for the newborn.","Newborn name (e.g., ""John""), existing milestone (e.g., ""Slept 8 hours"").","1. Open the NewBorn app and log in.
2. Navigate to the ""Child Monitoring"" section.
3. Select the newborn (e.g., ""John"").
4. Verify the milestone exists in the history list.
5. Close the app completely (swipe away from recent apps).
6. Reopen the app and log in again.
7. Navigate to the ""Child Monitoring"" section.
8. Select the newborn (e.g., ""John"").
9. Click the ""View History"" button.","The milestone remains visible in the history list after app restart, confirming data persistence."
"TC-Authentication-010","Successful Account Creation via Google","Authentication","7,8","Application installed, user has a Google account","Valid Google credentials","1. Open the application for the first time.
2. Press the ""Sign in with Google"" button.
3. Log in with valid Google credentials.","User is automatically redirected to the family creation screen."
