"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserProfile-001","Verify the creation of a new user profile","User Profile","10","User has downloaded and opened the PICKAPP application","User's name, email, and phone number","1. Tap the ""Sign Up"" button on the PICKAPP home screen
2. Enter the required user information (name, email, and phone number)
3. Tap the ""Create Account"" button","The user's new profile is created and saved in the PICKAPP database"
"TC-Commission-002","Verify the ability to create a commission","Commission","13, 14, 15","User has created a profile and logged in to the PICKAPP application","Commission details (task description, location, and deadline)","1. Tap the ""Create Commission"" button on the PICKAPP home screen
2. Enter the required commission details (task description, location, and deadline)
3. Tap the ""Create"" button","The commission is created and displayed on the user's commission list"
"TC-ProductOffer-003","Verify the ability to create an offer for a product","Product Offer","17, 18","User has created a profile and logged in to the PICKAPP application","Product offer details (product name, description, price, and location)","1. Tap the ""Create Offer"" button on the PICKAPP home screen
2. Enter the required product offer details (product name, description, price, and location)
3. Tap the ""Create"" button","The product offer is created and displayed on the user's product offer list"
"TC-UserProfile-004","Create User Profile","User Profile","10","The app must be installed on the device.","Username, Password","1. Launch the application.
2. Navigate to the profile creation screen.
3. Enter the username and password.
4. Click on the create profile button.","A new user profile is created and stored in the database."
"TC-UserProfile-005","Access User Profile","User Profile","10,11","A user profile must be created.","Username, Password","1. Launch the application.
2. Navigate to the login screen.
3. Enter the username and password.
4. Click on the login button.","The user is logged in and navigated to the user profile screen."
"TC-Commission-006","Creating a Commission","Commission","13","User has already created an account.","Products needed.","1. User selects the ""Create Commission"" function.
2. User indicates the products needed.
3. User confirms the creation of the commission.","The commission is visible to the user and other users."
"TC-UserLogin-007","Login to the Profile","User Login","22","User profile created","Username, Password","1. Open the application
2. Enter the username and password
3. Click on the ""Login"" button","The user is logged in to the application with the entered username and password."
"TC-Commission-008","Cancel Commission","Commission","25","User has created a commission that is not yet taken by another user.","None","1. Navigate to the commission created by the user.
2. Click on the ""Cancel"" button.
3. Confirm the cancellation in the pop-up.","The commission is removed from the user's and other users' view."
"TC-Commission-009","Confirm Commission Completion","Commission","25","User has created a commission that is not yet taken by another user.","None","1. Navigate to the commission created by the user.
2. Click on the ""Complete"" button.
3. Confirm the completion in the pop-up.","The commission is removed from the user's and other users' view."
"TC-Commission-010","View User Who Accepted Commission","Commission","26","Another user has accepted the commission created by the user.","None","1. Navigate to the commission created by the user.
2. Check the ""Accepted by"" section to view the user who accepted the commission.","The user who accepted the commission is displayed."
"TC-Commission-011","Accept Other Users' Commissions","Commission","26","The user has the option to view other users' commissions.","None","1. Navigate to the ""Commissions"" page.
2. Select a commission created by another user.
3. Click on the ""Accept"" button.","The commission is removed from the view of other users and the user who created the commission receives information about the user who accepted the commission."
"TC-Commission-012","View Commissions Accepted by User","Commission","26","The user has accepted commissions from other users.","None","1. Navigate to the ""Commissions"" page.
2. Check the ""Accepted"" section to view the commissions accepted by the user.","The commissions accepted by the user are displayed."
"TC-Offer-013","Create Offer for Products","Offer","27","The user has products in excess or nearing expiration that they cannot consume.","Product details (name, quantity, expiration date)","1. Navigate to the ""Offers"" page.
2. Click on the ""Create Offer"" button.
3. Enter the product details.
4. Click on the ""Create"" button.","The offer is created and displayed to other users."
