"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Report_15_uml_pages-001","Test Login Process","Authentication","3","User is not logged in","Valid email and password","1. Navigate to the login page
2. Enter a valid email address
3. Enter a valid password
4. Click the ""Sign In"" button","User is successfully logged in"
"TC-Report_15_uml_pages-002","Test Invalid Login Attempt","Authentication","3","User is not logged in","Invalid email and password","1. Navigate to the login page
2. Enter an invalid email address
3. Enter an invalid password
4. Click the ""Sign In"" button","Login fails, and an error message is displayed"
"TC-Report_15_uml_pages-003","Test Sign Up Process","Authentication","3","User is not logged in","Valid email, password, and confirmation password","1. Navigate to the sign-up page
2. Enter a valid email address
3. Enter a valid password
4. Enter the same password in the confirmation field
5. Click the ""Sign Up"" button","User is successfully registered"
"TC-Report_15_uml_pages-004","Test Sign Up with Invalid Email","Authentication","3","User is not logged in","Invalid email address","1. Navigate to the sign-up page
2. Enter an invalid email address
3. Enter a valid password
4. Enter the same password in the confirmation field
5. Click the ""Sign Up"" button","Sign-up fails, and an error message is displayed"
"TC-Report_15_uml_pages-005","Test Sign Up with Invalid Password","Authentication","3","User is not logged in","Valid email, invalid password, and confirmation password","1. Navigate to the sign-up page
2. Enter a valid email address
3. Enter an invalid password
4. Enter the same invalid password in the confirmation field
5. Click the ""Sign Up"" button","Sign-up fails, and an error message is displayed"
"TC-Report_15_uml_pages-006","Test Sign Up with Different Passwords","Authentication","3","User is not logged in","Valid email, password, and different confirmation password","1. Navigate to the sign-up page
2. Enter a valid email address
3. Enter a valid password
4. Enter a different password in the confirmation field
5. Click the ""Sign Up"" button","Sign-up fails, and an error message is displayed"
"TC-Report_15_uml_pages-007","Test Change Password","Authentication","3","User is logged in","Current password, new password, and confirmation password","1. Navigate to the account settings page
2. Click the ""Change Password"" button
3. Enter the current password
4. Enter a new password
5. Enter the same new password in the confirmation field
6. Click the ""Change Password"" button","Password is successfully changed"
"TC-Report_15_uml_pages-008","Test Change Password with Invalid Current Password","Authentication","3","User is logged in","Invalid current password, new password, and confirmation password","1. Navigate to the account settings page
2. Click the ""Change Password"" button
3. Enter an invalid current password
4. Enter a new password
5. Enter the same new password in the confirmation field
6. Click the ""Change Password"" button","Password change fails, and an error message is displayed"
"TC-Report_15_uml_pages-010","Test Update User Information","User Information","1","User is logged in","New first name, new last name, and new email address","1. Navigate to the account settings page
2. Click the ""Update Information"" button
3. Enter a new first name
4. Enter a new last name
5. Enter a new email address
6. Click the ""Update Information"" button","User information is successfully updated"
"TC-Report_15_uml_pages-011","Test Update User Information with Invalid Email","User Information","1","User is logged in","New first name, new last name, and invalid email address","1. Navigate to the account settings page
2. Click the ""Update Information"" button
3. Enter a new first name
4. Enter a new last name
5. Enter an invalid email address
6. Click the ""Update Information"" button","User information update fails, and an error message is displayed"
