,TC-ProfileFragment-001,TC-ProfileFragment-002,TC-ProfileFragment-003,TC-ProfileFragment-004,TC-ProfileFragment-005,TC-ExampleInstrumentedTest-001,TC-ExampleUnitTest-1,TC-HomeFragment-001,TC-HomeFragment-002,TC-HomeFragment-003,TC-HomeFragment-004,TC-HomeFragment-005,TC-HomeFragment-006,TC-HomeFragment-007,TC-HomeFragment-008,TC-LoginActivity-001,TC-LoginActivity-002,TC-LoginActivity-003,TC-LoginActivity-004,TC-LoginActivity-005,TC-LoginActivity-006,TC-LoginActivity-007,TC-LoginActivity-008,TC-MainActivity-001,TC-MainActivity-002,TC-MainActivity-003,TC-ProfileFragment-001,TC-ProfileFragment-002,TC-ProfileFragment-003,TC-ProfileFragment-004,TC-ProfileFragment-005,TC-RegistrationActivity-001,TC-RegistrationActivity-002,TC-RegistrationActivity-003,TC-RegistrationActivity-004,TC-RegistrationActivity-005,TC-RegistrationActivity-006,TC-RegistrationActivity-007,TC-RegistrationActivity-008,TC-RegistrationActivity-009,TC-RegistrationActivity-010,TC-Speedometer-001,TC-Speedometer-002,TC-Speedometer-003,TC-Speedometer-004,TC-Speedometer-005,TC-Speedometer-006,TC-Speedometer-007,TC-StatisticsFragment-001,TC-StatisticsFragment-002,TC-StatisticsFragment-003,TC-StatisticsFragment-004,TC-StatisticsFragment-005,TC-StatisticsFragment-006,TC-StatisticsFragment-007,TC-ExampleInstrumentedTest-001,TC-HomeFragment-001,TC-HomeFragment-002,TC-HomeFragment-003,TC-HomeFragment-004,TC-HomeFragment-005,TC-HomeFragment-006,TC-HomeFragment-007,TC-HomeFragment-008,TC-LoginActivity-001,TC-LoginActivity-002,TC-LoginActivity-003,TC-LoginActivity-004,TC-LoginActivity-005,TC-LoginActivity-006,TC-LoginActivity-007,TC-LoginActivity-008,TC-MainActivity-001,TC-MainActivity-002,TC-MainActivity-003,TC-ProfileFragment-001,TC-ProfileFragment-002,TC-ProfileFragment-003,TC-ProfileFragment-004,TC-ProfileFragment-005,TC-RegistrationActivity-001,TC-RegistrationActivity-002,TC-RegistrationActivity-003,TC-RegistrationActivity-004,TC-RegistrationActivity-005,TC-RegistrationActivity-006,TC-RegistrationActivity-007,TC-RegistrationActivity-008,TC-RegistrationActivity-009,TC-RegistrationActivity-010,TC-Speedometer-001,TC-Speedometer-002,TC-Speedometer-003,TC-Speedometer-004,TC-Speedometer-005,TC-Speedometer-006,TC-Speedometer-007,TC-StatisticsFragment-001,TC-StatisticsFragment-002,TC-StatisticsFragment-003,TC-StatisticsFragment-004,TC-StatisticsFragment-005,TC-StatisticsFragment-006,TC-StatisticsFragment-007,TC-ExampleUnitTest-1,TC-ExampleInstrumentedTest-001,TC-HomeFragment-001,TC-HomeFragment-002,TC-HomeFragment-003,TC-HomeFragment-004,TC-HomeFragment-005,TC-HomeFragment-006,TC-HomeFragment-007,TC-HomeFragment-008,TC-LoginActivity-001,TC-LoginActivity-002,TC-LoginActivity-003,TC-LoginActivity-004,TC-LoginActivity-005,TC-LoginActivity-006,TC-LoginActivity-007,TC-LoginActivity-008,TC-MainActivity-001,TC-MainActivity-002,TC-MainActivity-003,TC-ProfileFragment-001,TC-ProfileFragment-002,TC-ProfileFragment-003,TC-ProfileFragment-004,TC-ProfileFragment-005,TC-RegistrationActivity-001,TC-RegistrationActivity-002,TC-RegistrationActivity-003,TC-RegistrationActivity-004,TC-RegistrationActivity-005,TC-RegistrationActivity-006,TC-RegistrationActivity-007,TC-RegistrationActivity-008,TC-RegistrationActivity-009,TC-RegistrationActivity-010,TC-Speedometer-001,TC-Speedometer-002,TC-Speedometer-003,TC-Speedometer-004,TC-Speedometer-005,TC-Speedometer-006,TC-Speedometer-007,TC-StatisticsFragment-001,TC-StatisticsFragment-002,TC-StatisticsFragment-003,TC-StatisticsFragment-004,TC-StatisticsFragment-005,TC-StatisticsFragment-006,TC-StatisticsFragment-007,TC-ExampleUnitTest-1,TC-HomeFragment-001,TC-HomeFragment-002,TC-HomeFragment-003,TC-HomeFragment-004,TC-HomeFragment-005,TC-HomeFragment-006,TC-HomeFragment-007,TC-HomeFragment-008,TC-StatisticsFragment-001,TC-StatisticsFragment-002,TC-StatisticsFragment-003,TC-StatisticsFragment-004,TC-StatisticsFragment-005,TC-StatisticsFragment-006,TC-StatisticsFragment-007,TC-HomeFragment-001,TC-HomeFragment-002,TC-HomeFragment-003,TC-HomeFragment-004,TC-HomeFragment-005,TC-HomeFragment-006,TC-HomeFragment-007,TC-HomeFragment-008,TC-ProfileFragment-001,TC-ProfileFragment-002,TC-ProfileFragment-003,TC-ProfileFragment-004,TC-ProfileFragment-005,TC-StatisticsFragment-001,TC-StatisticsFragment-002,TC-StatisticsFragment-003,TC-StatisticsFragment-004,TC-StatisticsFragment-005,TC-StatisticsFragment-006,TC-StatisticsFragment-007
TC-ACCESS-001,0.80077267,0.780487,0.77170753,0.766212,0.75831616,0.77505887,0.78524184,0.78112423,0.7763251,0.78705037,0.7757093,0.7907333,0.79276395,0.7930155,0.7803611,0.7945206,0.77039266,0.7663927,0.767239,0.7514283,0.7576295,0.7780889,0.7705494,0.7708143,0.74558353,0.78115165,0.8044238,0.78313863,0.7752154,0.7685782,0.76061505,0.81832814,0.807436,0.80528057,0.80374306,0.8025217,0.8059356,0.80708694,0.8024628,0.80629283,0.80858266,0.7375629,0.75093675,0.7088064,0.71171594,0.7284108,0.7100043,0.71602356,0.7417242,0.7201464,0.7475382,0.74575794,0.72616816,0.7226893,0.73635125,0.7654043,0.7751391,0.769889,0.78358215,0.7712339,0.7843873,0.7868697,0.78857607,0.77573436,0.7892824,0.7598668,0.7565944,0.75696194,0.74242306,0.7485239,0.77106375,0.7657858,0.76466876,0.7378299,0.776102,0.7981143,0.7777528,0.7719921,0.75968504,0.7558509,0.8095686,0.79774326,0.7959852,0.7948454,0.7936267,0.7964296,0.79753596,0.793946,0.79726624,0.7988511,0.7301018,0.7462709,0.703291,0.704253,0.7225122,0.70332265,0.7051055,0.7377231,0.71370524,0.7417054,0.736749,0.7225261,0.71614206,0.7305154,0.7773013,0.7730524,0.778688,0.7747609,0.7868367,0.77378285,0.7891193,0.7916064,0.7913176,0.78069174,0.7933832,0.76870054,0.76585543,0.7659792,0.750937,0.7562851,0.7765129,0.7695007,0.7693722,0.74404323,0.77993906,0.8029942,0.7825347,0.77372324,0.76789033,0.7582574,0.8181996,0.8076439,0.80619174,0.8041223,0.8029932,0.80621475,0.8074245,0.80309105,0.8066853,0.80856746,0.7360794,0.75135267,0.7108197,0.7105471,0.7278559,0.708292,0.71448433,0.74009603,0.72029215,0.74748135,0.74512875,0.7258685,0.7217688,0.7347398,0.78219736,0.7785818,0.7744979,0.78600633,0.77338034,0.7886326,0.79122895,0.7918988,0.7791401,0.7377285,0.71632254,0.74478436,0.74280375,0.724609,0.72056377,0.7329658,0.7801538,0.77499497,0.787221,0.7764468,0.7903043,0.7935874,0.7931851,0.7809297,0.8031614,0.7823322,0.7744063,0.7658038,0.7576205,0.7406344,0.7197601,0.7442522,0.74377936,0.72586775,0.72114635,0.73461145
TC-ACCESS-002,0.8240311,0.8074432,0.8204827,0.79588413,0.8063923,0.7784288,0.77790546,0.7778816,0.7764254,0.7827782,0.774351,0.8023887,0.7874985,0.7875494,0.7775173,0.85402536,0.8381311,0.81114936,0.8180891,0.8071295,0.8177775,0.82441956,0.8218686,0.7790197,0.7474154,0.7775835,0.8267386,0.8095083,0.823152,0.7971188,0.8078679,0.82104176,0.8151152,0.81222916,0.8102972,0.8107339,0.81318617,0.8136406,0.810672,0.8139185,0.8142381,0.727769,0.74377775,0.7046366,0.7137568,0.7272103,0.7067696,0.7150625,0.74493253,0.7278528,0.7538262,0.75273955,0.73412526,0.7305536,0.7425199,0.7695466,0.77305114,0.7708746,0.7799604,0.7704419,0.7961969,0.7829486,0.78360057,0.7741413,0.84859926,0.8285513,0.80133706,0.8079707,0.79789126,0.80856967,0.81737804,0.8169233,0.77316153,0.74045825,0.77267647,0.82091445,0.803937,0.81947255,0.78851044,0.80382764,0.81360257,0.80516636,0.802857,0.80139387,0.8015632,0.8035096,0.804029,0.80178267,0.80456793,0.8047586,0.72064483,0.7393926,0.6994717,0.70716757,0.72164124,0.7007839,0.7053405,0.7408778,0.72073764,0.7489414,0.7444229,0.72998697,0.7249266,0.7367554,0.7713163,0.77695686,0.77582854,0.77506953,0.78284913,0.7727597,0.80126756,0.7864214,0.7860268,0.77785635,0.8533404,0.8372204,0.81079507,0.8170606,0.8069005,0.8168391,0.82303697,0.8208029,0.7775761,0.74563885,0.7761057,0.82567316,0.80874753,0.8219551,0.79665446,0.80564725,0.8208944,0.8147423,0.8125265,0.8103655,0.8107654,0.8130847,0.813601,0.8108365,0.8137929,0.81404144,0.726332,0.74375135,0.706315,0.7126899,0.72659266,0.70498437,0.71354955,0.74349976,0.727821,0.7537272,0.7522187,0.7338875,0.729643,0.7411776,0.7751149,0.7762161,0.7753705,0.78245103,0.7728825,0.8016999,0.78688246,0.78723896,0.77719975,0.7416749,0.7245121,0.75165045,0.75036263,0.73296684,0.7288466,0.7397046,0.77775306,0.7760138,0.7835356,0.77542096,0.8025231,0.789049,0.7882857,0.77872366,0.8264967,0.8094229,0.8229636,0.7949153,0.80560076,0.7447617,0.7278543,0.7511134,0.75123024,0.7342619,0.729548,0.7413572
TC-JOURNEY-001,0.8012467,0.7922156,0.7908181,0.7823384,0.77856445,0.7939285,0.78876084,0.78589094,0.7922037,0.79314566,0.7847413,0.7756942,0.79690564,0.7968682,0.7943287,0.7762902,0.74984515,0.75559413,0.7518345,0.7409274,0.74367785,0.75992686,0.75610185,0.78579855,0.7557588,0.8073887,0.80325305,0.79368925,0.7933145,0.7841952,0.78018004,0.783507,0.77691835,0.7757027,0.7736638,0.7738997,0.7765572,0.77722853,0.77383584,0.77823234,0.7777756,0.77155465,0.80426574,0.7733494,0.77178246,0.7769811,0.75875926,0.7785276,0.7601501,0.7383993,0.760682,0.7571027,0.75426894,0.7303607,0.754764,0.7935072,0.7850728,0.7910106,0.79379344,0.7825755,0.7738335,0.79636467,0.79683334,0.7937527,0.77708197,0.7483698,0.7561234,0.7511915,0.74122113,0.7433129,0.76152027,0.7577798,0.788609,0.75633335,0.80829996,0.80300236,0.79268134,0.7948414,0.78271556,0.77949274,0.7808199,0.7757682,0.7748595,0.77343655,0.773384,0.775561,0.77623665,0.7735013,0.77735823,0.77678347,0.77044475,0.8030044,0.7718077,0.7696028,0.77549744,0.75727296,0.77372175,0.7623002,0.73974764,0.7609333,0.754611,0.7559323,0.7288641,0.7555554,0.7936114,0.79321784,0.7848254,0.7922251,0.79387856,0.7831462,0.7751105,0.7970879,0.7964682,0.79530185,0.77572167,0.7497701,0.7566788,0.7521653,0.74182916,0.7437028,0.75952256,0.7554846,0.7855325,0.75491166,0.8067155,0.80268615,0.7937139,0.7923839,0.78436214,0.7787373,0.78340125,0.77642596,0.7758264,0.7734045,0.7736062,0.7762395,0.77684087,0.7736958,0.7778456,0.77692634,0.7710098,0.80517393,0.7752985,0.77121544,0.77678347,0.7577245,0.7780646,0.75919485,0.73913634,0.76100093,0.75710887,0.7540114,0.72982097,0.753361,0.7869397,0.7852074,0.79182935,0.7932733,0.7840438,0.77519006,0.7972296,0.7973373,0.79481274,0.7567424,0.7352444,0.75837094,0.7541877,0.75246197,0.72814405,0.7517306,0.7853662,0.7925737,0.7938204,0.7854513,0.77577025,0.7982073,0.7977092,0.7956945,0.802995,0.79376674,0.7930377,0.7819047,0.7777703,0.7604079,0.73966336,0.7589842,0.75682384,0.75498486,0.7302424,0.7544161
TC-JOURNEY-002,0.7569686,0.780635,0.76103497,0.7727011,0.7539311,0.75454146,0.75330937,0.76064813,0.75118136,0.7665603,0.7480903,0.7430004,0.76572514,0.76936674,0.765922,0.74719673,0.7284772,0.73632413,0.73546195,0.7176919,0.7223997,0.7411698,0.7343276,0.74169797,0.72459835,0.7833504,0.759008,0.7826868,0.76349074,0.7746813,0.7559132,0.7518245,0.7498333,0.7470257,0.74656963,0.74689066,0.74884474,0.7509225,0.74725235,0.7495782,0.7503308,0.73037255,0.7613847,0.74188346,0.7506434,0.7410617,0.7327999,0.7439224,0.72587115,0.71790564,0.7340604,0.72295725,0.74477446,0.708645,0.7321694,0.75223327,0.7588143,0.74927086,0.7665067,0.7454803,0.74054766,0.76398957,0.76810575,0.76443565,0.7472875,0.72387797,0.73482275,0.7327452,0.7157227,0.7199005,0.74038327,0.734686,0.74416894,0.72402275,0.7820831,0.7578689,0.7796545,0.763108,0.77128613,0.75366586,0.7484665,0.7465449,0.7442683,0.74409354,0.7440733,0.7457721,0.7474086,0.744506,0.7467793,0.74713296,0.7280728,0.7590618,0.73870695,0.7467178,0.7377138,0.72933245,0.7369431,0.72725856,0.7174096,0.73207605,0.7189051,0.74375397,0.7059155,0.73085725,0.75547475,0.7541142,0.7598586,0.75130093,0.7670602,0.74646246,0.74219257,0.7653049,0.7687265,0.7663392,0.7468782,0.7280834,0.7371383,0.7355231,0.7181679,0.722036,0.74038273,0.73348516,0.74166286,0.7237833,0.7825031,0.7581432,0.78245014,0.7623487,0.7747053,0.7542176,0.7516093,0.74908036,0.7469877,0.74602085,0.74626267,0.7481754,0.7502012,0.7467775,0.74898815,0.74931777,0.72969157,0.76206934,0.7438377,0.7502955,0.7406028,0.7317635,0.74320793,0.7246518,0.71793705,0.7339276,0.7223633,0.7444035,0.7078069,0.73075956,0.7525428,0.760462,0.7509156,0.7668309,0.74739695,0.74261916,0.7659237,0.7700191,0.7664387,0.7227521,0.7150215,0.7316969,0.72042894,0.7427316,0.70669043,0.7294819,0.76179564,0.75283813,0.768038,0.75010645,0.7444612,0.7679771,0.77095413,0.7683432,0.7602341,0.7847249,0.76419276,0.7740489,0.75444174,0.7270088,0.7202046,0.73338515,0.72445095,0.7463008,0.71033126,0.7326627
TC-JOURNEY-003,0.74874663,0.7638143,0.773616,0.75029695,0.75791115,0.7315435,0.74431026,0.76476073,0.75516033,0.77071655,0.75057137,0.7512546,0.7694034,0.77309906,0.76787275,0.7418813,0.72267234,0.73007154,0.7302816,0.71519274,0.71994066,0.73490965,0.7288781,0.7351149,0.7221706,0.76977074,0.7505384,0.7653183,0.77595466,0.75187135,0.75961715,0.7285194,0.7270554,0.7272625,0.7239958,0.7244341,0.7266721,0.72906184,0.7248995,0.7269592,0.7288518,0.71543485,0.7413678,0.7410389,0.7377009,0.72789,0.72326756,0.7240617,0.7126773,0.7010848,0.72071713,0.7117096,0.7266252,0.6968084,0.7225649,0.7295534,0.7630502,0.75290847,0.7703469,0.7475078,0.74814737,0.7670897,0.77170116,0.7659053,0.7423289,0.7190004,0.7288343,0.7281724,0.71393096,0.7181612,0.7345859,0.72991157,0.7375054,0.7218624,0.7686409,0.7498913,0.76272064,0.77507,0.7498883,0.7577326,0.72498417,0.72479,0.72496057,0.72254467,0.722644,0.72448397,0.7263816,0.7231293,0.7251162,0.7263608,0.71319366,0.7397236,0.73800105,0.7341139,0.7252171,0.72018445,0.7176122,0.71353626,0.70071274,0.717861,0.7072519,0.7257744,0.69354606,0.720593,0.7465262,0.7310239,0.76435757,0.7555922,0.7714438,0.7490036,0.75074583,0.7691517,0.7727293,0.768494,0.74171793,0.72239506,0.7310339,0.73061645,0.7158856,0.7198447,0.734332,0.72832155,0.7355431,0.72170806,0.76929384,0.7504433,0.76577175,0.7751763,0.7523542,0.75836515,0.72833306,0.7267036,0.7273495,0.7238591,0.72424537,0.7264129,0.7286813,0.7248327,0.7267453,0.7281666,0.71492267,0.7426269,0.7430489,0.73761106,0.7278042,0.72244453,0.72345364,0.71185035,0.7015406,0.72038674,0.71155924,0.72658753,0.696272,0.72159165,0.74384135,0.7654569,0.7555689,0.77166915,0.7501774,0.75113887,0.7700584,0.7744386,0.7685679,0.7106981,0.69918513,0.7190461,0.70982987,0.72571623,0.69563574,0.72062445,0.76617724,0.7568083,0.7723969,0.75286955,0.75282806,0.7717291,0.7749281,0.7703679,0.75143284,0.7665784,0.77626896,0.75116396,0.75803906,0.7136686,0.70260584,0.719382,0.7122188,0.72762394,0.697663,0.7223546
TC-STATISTICS-001,0.76560473,0.77419245,0.7491671,0.7569626,0.7365199,0.7566415,0.7895156,0.76940453,0.7715906,0.76292956,0.76204324,0.7619225,0.764585,0.7674403,0.7735101,0.74006724,0.72456765,0.73228556,0.7262684,0.70779234,0.7104645,0.7365092,0.72187585,0.749511,0.7272142,0.7717969,0.7671545,0.7752069,0.75147086,0.7572626,0.7376296,0.7530216,0.7449468,0.74475074,0.7432245,0.7429402,0.7452691,0.74960613,0.7433116,0.74894905,0.74643093,0.74736106,0.76189625,0.74687374,0.73902583,0.74692845,0.7322711,0.76049113,0.80996203,0.79944813,0.8186717,0.8080983,0.81563425,0.80226886,0.83561873,0.7489275,0.7674382,0.7680771,0.7621676,0.7606168,0.75930667,0.7625474,0.76593816,0.77189064,0.73836696,0.71853185,0.72770584,0.72090125,0.7032871,0.705428,0.7325226,0.72012395,0.74676716,0.7213093,0.7671789,0.7641611,0.77125376,0.7484881,0.7531711,0.73323286,0.74860126,0.738779,0.7385677,0.73758364,0.73695207,0.7389041,0.7426063,0.7375849,0.74235463,0.740057,0.741236,0.75857455,0.7427829,0.73322296,0.7412752,0.72682726,0.7520725,0.8039507,0.78951955,0.8098694,0.79826516,0.80909836,0.7945789,0.82627237,0.78386533,0.75533867,0.76919806,0.7718551,0.7646997,0.7617685,0.7626149,0.76536256,0.76770675,0.7753492,0.73994136,0.7248576,0.73382556,0.7270727,0.7088754,0.71084017,0.7362532,0.72131866,0.74949753,0.72671145,0.7714368,0.7670792,0.7760659,0.7505382,0.75813395,0.736146,0.75430036,0.7454049,0.74578524,0.7439147,0.74353075,0.7458354,0.7500433,0.7441491,0.74955887,0.74672794,0.7474544,0.76347554,0.7492281,0.73939085,0.74751776,0.7318009,0.76038283,0.81048274,0.80110687,0.81951237,0.80846447,0.8165418,0.8026618,0.8357873,0.7887777,0.7687764,0.7714814,0.7632207,0.76129603,0.7619904,0.7646663,0.768083,0.77415586,0.81334585,0.8032812,0.82184285,0.81151724,0.8197305,0.805679,0.8377069,0.7698303,0.7724226,0.76450396,0.7634671,0.76290554,0.76688087,0.76945466,0.7756085,0.7682133,0.77616286,0.75187886,0.7574899,0.7362489,0.810813,0.8005029,0.81794775,0.8085505,0.8169577,0.80311215,0.8359202
TC-STATISTICS-002,0.7577728,0.76781,0.758134,0.754026,0.74750966,0.7447555,0.7718131,0.7547468,0.75760496,0.75109583,0.7481754,0.75256264,0.75085026,0.7537483,0.7606809,0.7387971,0.72756225,0.7396207,0.7339072,0.7079399,0.71063995,0.74255776,0.7278569,0.72904974,0.7193796,0.7585616,0.75911033,0.7687934,0.7601474,0.75414395,0.748301,0.74486357,0.7379862,0.73748386,0.7359412,0.7354869,0.7376691,0.74129194,0.7360866,0.7403447,0.73950875,0.7335278,0.7489619,0.7430055,0.73145574,0.73948014,0.7324991,0.7444797,0.8026314,0.7958319,0.8161431,0.802522,0.8098823,0.7959033,0.83068544,0.7363971,0.75300807,0.75406337,0.7504134,0.74642515,0.7494541,0.7486813,0.7520522,0.75905424,0.73693025,0.72151273,0.7349681,0.7285316,0.70354795,0.70578784,0.7382565,0.7256223,0.72619015,0.7136053,0.75359774,0.7555984,0.7642971,0.7560386,0.7493747,0.74376225,0.73994225,0.73083127,0.73041093,0.7294311,0.72871035,0.7305302,0.73360825,0.72954345,0.7331709,0.7322085,0.7272186,0.7454926,0.7386024,0.72529095,0.7336555,0.7267265,0.7362058,0.7957667,0.7852117,0.8068943,0.792364,0.80245113,0.7875749,0.8207104,0.766073,0.74354696,0.7545643,0.7577874,0.7527353,0.7478252,0.75323063,0.7514061,0.7538771,0.76210374,0.73876095,0.72789425,0.74098444,0.734599,0.7089235,0.71093595,0.74224365,0.7273109,0.7287774,0.71862745,0.75787127,0.7589463,0.76940906,0.7592628,0.7549197,0.7469627,0.74604815,0.73827475,0.73837024,0.73655844,0.7360548,0.73823434,0.74170566,0.7368604,0.74092126,0.7397412,0.7336102,0.7503387,0.74528396,0.73187107,0.7400373,0.7321884,0.74442405,0.80311024,0.7972317,0.81701624,0.80281454,0.81072915,0.7962699,0.8310127,0.7710322,0.7543523,0.75760573,0.7515575,0.74750394,0.7528757,0.7511258,0.75451493,0.76146126,0.8064454,0.8002125,0.81970906,0.80647933,0.8144351,0.7997337,0.83322024,0.75523865,0.7584157,0.7526604,0.74945605,0.75336397,0.75303096,0.75555956,0.76272994,0.7599932,0.76931375,0.7603158,0.7540438,0.7469047,0.8033476,0.79651225,0.8148304,0.8025925,0.810778,0.7964428,0.83057845
TC-PROFILE-001,0.8634435,0.90037817,0.81728804,0.88674766,0.8043909,0.7645049,0.7923668,0.7777525,0.7802063,0.78622985,0.77798116,0.7931037,0.77361846,0.78112674,0.79339075,0.7941481,0.77462864,0.78501403,0.77271485,0.7677496,0.7624396,0.7854051,0.7782879,0.7687406,0.74333537,0.7699299,0.8626143,0.8986441,0.81671476,0.8854052,0.8035441,0.8024753,0.80304456,0.80136466,0.8005789,0.800873,0.8020248,0.8037971,0.80060554,0.80457246,0.8037484,0.7420205,0.7553614,0.7293552,0.75119203,0.7465861,0.73187387,0.7507106,0.7584375,0.74600667,0.7663046,0.76232934,0.7894975,0.75108737,0.7803979,0.7619146,0.7765952,0.77842396,0.7858108,0.77652824,0.7906313,0.772684,0.78023237,0.79249763,0.7938675,0.77094424,0.78188884,0.7687451,0.76485735,0.7593312,0.7828265,0.77794343,0.76978654,0.74230075,0.7704631,0.85929465,0.8945174,0.8152247,0.88034,0.7999484,0.79965925,0.7989907,0.7974963,0.7970617,0.79705036,0.7979281,0.79959977,0.7970653,0.8004652,0.79968977,0.7391332,0.7553459,0.72792745,0.74761,0.74297863,0.7291509,0.7454214,0.7589738,0.74411476,0.76544774,0.7591292,0.7883872,0.75042945,0.7787355,0.79232246,0.7634256,0.7770499,0.7799334,0.78653884,0.7763137,0.792434,0.7728988,0.78046507,0.79357517,0.7942668,0.7742611,0.7857404,0.77292883,0.7681025,0.76225066,0.7846327,0.7779251,0.7684396,0.7425041,0.76940864,0.8625288,0.89930344,0.81596637,0.88630223,0.80242497,0.80259824,0.8029978,0.8018039,0.8006102,0.80084693,0.8018851,0.8037662,0.80073404,0.8043957,0.803588,0.74128944,0.7568656,0.7320281,0.7510308,0.7466565,0.7308592,0.7503464,0.75803375,0.74736917,0.76670074,0.76238245,0.7900238,0.75081813,0.7802721,0.7915565,0.7767477,0.77965915,0.7858931,0.7766263,0.7924212,0.77293974,0.78081036,0.7935351,0.7563619,0.7437586,0.7648598,0.76051915,0.7880936,0.74982154,0.77824616,0.77754086,0.77972716,0.7868183,0.7785026,0.7930708,0.7746422,0.78175557,0.79439306,0.8625126,0.89742553,0.81667733,0.8834613,0.8003188,0.7591628,0.7474607,0.76356566,0.76161534,0.7902604,0.7510475,0.7801436
TC-PROFILE-002,0.8327327,0.82413435,0.9084513,0.81303006,0.8960546,0.73974395,0.75187474,0.7593032,0.75965583,0.76344514,0.7499675,0.7698742,0.7627423,0.76346534,0.7519815,0.812028,0.7934214,0.79844713,0.79038733,0.77025163,0.7688358,0.80414855,0.79524183,0.74670446,0.7318895,0.7571289,0.8318168,0.8227583,0.9072982,0.8124876,0.8946364,0.7683385,0.766299,0.7636163,0.76324534,0.76357967,0.76526386,0.7666478,0.76380277,0.76628625,0.76611906,0.71374524,0.7341568,0.72623694,0.73286754,0.7217698,0.7201224,0.7148168,0.7237771,0.74258685,0.7332278,0.7226295,0.7179442,0.7072196,0.72922885,0.73661447,0.75881094,0.7581866,0.7628931,0.74806714,0.7671594,0.76180685,0.762331,0.7525293,0.8100982,0.78904015,0.7947329,0.7860223,0.7666321,0.7652321,0.80110216,0.7940885,0.7471495,0.7299434,0.7550948,0.8267683,0.81811255,0.9016852,0.80737686,0.8910588,0.76408046,0.7614041,0.7591656,0.75900686,0.75913656,0.760478,0.7617209,0.75953984,0.76175165,0.76155066,0.7097695,0.7322182,0.7232357,0.72829056,0.7179089,0.71610385,0.709061,0.72333044,0.7388613,0.7317475,0.7194066,0.7177821,0.70576185,0.72683656,0.7517119,0.738557,0.7590835,0.75976014,0.7642489,0.74899,0.7699098,0.7625334,0.7631757,0.75280774,0.8124225,0.79299796,0.79899746,0.790398,0.77052844,0.7685492,0.803299,0.794698,0.74653614,0.730883,0.7561782,0.8321166,0.8232612,0.9077709,0.8130935,0.8942206,0.7681685,0.7659614,0.7638195,0.7630552,0.76336765,0.7649248,0.7663797,0.7636925,0.7660366,0.76574016,0.71283203,0.73503166,0.7284008,0.732638,0.7217173,0.7190188,0.71430045,0.7232817,0.74350774,0.73349214,0.7224804,0.7183612,0.7067372,0.72865146,0.75018895,0.759059,0.7595602,0.7634193,0.7492311,0.7700763,0.76283896,0.76365817,0.7525484,0.72206795,0.74046403,0.7317732,0.72107995,0.7177509,0.70624524,0.72742146,0.75892764,0.7592114,0.7640326,0.750454,0.76962906,0.763585,0.76419187,0.75309193,0.8313674,0.82113546,0.90723324,0.8096708,0.89214706,0.7244539,0.74308217,0.7298062,0.72094107,0.7187292,0.7061129,0.72870886
TC-PROFILE-003,0.8207434,0.8401386,0.7938308,0.83032584,0.7839427,0.74314964,0.7713445,0.7617634,0.7577485,0.767158,0.75468767,0.7656869,0.7629599,0.7661446,0.7673949,0.7603582,0.739699,0.7528517,0.74509835,0.7263016,0.72611237,0.75604767,0.7441998,0.7387067,0.7187396,0.7692935,0.82070994,0.8395672,0.79443365,0.8298955,0.78395855,0.7726596,0.7726798,0.77245283,0.7709134,0.7712894,0.7726017,0.77554137,0.77226514,0.77457,0.7740568,0.72483724,0.7465651,0.7208122,0.73588306,0.7300759,0.717355,0.7332025,0.7295508,0.7258645,0.75075984,0.7345467,0.7471696,0.72834146,0.75004435,0.7372858,0.75899166,0.75462884,0.7659926,0.75262576,0.7621312,0.76047665,0.76411796,0.7653359,0.7582162,0.73280144,0.7469515,0.7383258,0.7205007,0.72001517,0.75068176,0.74182034,0.73794806,0.7143749,0.76607543,0.815552,0.8337052,0.7906343,0.8230823,0.7791154,0.76839256,0.76622385,0.7659688,0.76490366,0.76491725,0.7660842,0.76858795,0.76595014,0.76810646,0.76748264,0.7198341,0.7438356,0.71644735,0.7306208,0.7246727,0.7126204,0.7251508,0.72884333,0.72138953,0.7470135,0.7289938,0.74430424,0.72547805,0.74591994,0.76776737,0.7421121,0.7611052,0.7574271,0.7676728,0.7534149,0.7650754,0.76257527,0.76553124,0.76818323,0.760338,0.73912656,0.75345975,0.7451306,0.7265945,0.72574663,0.7552313,0.7435534,0.73807395,0.71756756,0.7682202,0.81994957,0.8396039,0.79298973,0.8304137,0.78233826,0.7727282,0.7725704,0.7728173,0.7708799,0.77120316,0.7724968,0.7754306,0.77234316,0.7745489,0.7737324,0.7240644,0.74755216,0.7227514,0.73547304,0.7297737,0.7161658,0.7323942,0.72844917,0.7264204,0.7504687,0.7341875,0.74722165,0.72773004,0.749172,0.7707469,0.7610632,0.7575016,0.7672521,0.75395894,0.76557285,0.7630194,0.76663744,0.76801,0.72722524,0.72365224,0.7489564,0.7327894,0.74589986,0.72713447,0.74782485,0.7627032,0.7586714,0.76842713,0.75661105,0.76681423,0.7652096,0.7676798,0.7696444,0.82160044,0.84028226,0.79486,0.82927686,0.78161824,0.73062015,0.7278693,0.7491916,0.7352834,0.7489017,0.72955453,0.7505778
