src_tc_id,best_ref_tc_id,best_similarity,src_embedding_text,best_ref_embedding_text
TC-Registration-001,TC-RegisterActivity-005,0.829663097858429,"source: design test case id: tc-registration-001 title: successful user registration module: registration source files or pages: 1 covered methods: preconditions: user is not registered. test data: valid user credentials (email, password). test steps: 1. navigate to the registration page. 2. enter valid user credentials. 3. submit the registration form. expected result: user is redirected to the homepage and marked as registered. unit: project:","source: code test case id: tc-registeractivity-005 title: create account with valid fields module: registeractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/registeractivity.java""] covered methods: [""createaccount""] preconditions: [""usernameedittext is not empty"", ""nameedittext is not empty"", ""surnameedittext is not empty"", ""passwordedittext is not empty"", ""gender is not null""] test data: [""usernameedittext = \""test\"""", ""nameedittext = \""test\"""", ""surnameedittext = \""test\"""", ""passwordedittext = \""test\"""", ""gender = \""m\"""", ""birthdateedittext = \""12/12/1999\"""", ""emailedittext = \""test@test.com\""""] test steps: [""call createaccount()""] expected result: [""createaccount() creates a new user in the database""] unit: crimegoaway_07 project: code_file29"
TC-Registration-002,TC-RegisterActivity-007,0.8493191599845886,source: design test case id: tc-registration-002 title: unsuccessful user registration module: registration source files or pages: 1 covered methods: preconditions: user is not registered. test data: invalid user credentials (missing email). test steps: 1. navigate to the registration page. 2. enter invalid user credentials (missing email). 3. submit the registration form. expected result: user is prompted to create a new user. unit: project:,"source: code test case id: tc-registeractivity-007 title: create account with invalid email module: registeractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/registeractivity.java""] covered methods: [""createaccount""] preconditions: [""usernameedittext is not empty"", ""nameedittext is not empty"", ""surnameedittext is not empty"", ""passwordedittext is not empty"", ""gender is not null""] test data: [""usernameedittext = \""test\"""", ""nameedittext = \""test\"""", ""surnameedittext = \""test\"""", ""passwordedittext = \""test\"""", ""gender = \""m\"""", ""emailedittext = \""test@test.com\""""] test steps: [""call createaccount()""] expected result: [""createaccount() throws an error""] unit: crimegoaway_07 project: code_file29"
TC-MenuNavigation-001,TC-NavBarActivity-002,0.8558759689331055,source: design test case id: tc-menunavigation-001 title: navigate to homepage via menu module: menu navigation source files or pages: 2 covered methods: preconditions: user is logged in. test data: test steps: 1. click on the side menu. 2. select 'homepage'. 3. confirm selection. expected result: user is redirected to the homepage. unit: project:,"source: code test case id: tc-navbaractivity-002 title: test oncreateoptionsmenu method module: navbaractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/navbaractivity.java""] covered methods: [""oncreateoptionsmenu""] preconditions: [""the app is launched""] test data: [""no input""] test steps: [""launch the app""] expected result: [""the app should display the menu items in the navigation bar""] unit: crimegoaway_07 project: code_file29"
TC-MenuNavigation-002,TC-NavBarActivity-002,0.8456380367279053,source: design test case id: tc-menunavigation-002 title: navigate to my reports via menu module: menu navigation source files or pages: 2 covered methods: preconditions: user is logged in. test data: test steps: 1. click on the side menu. 2. select 'le mie segnalazioni'. 3. confirm selection. expected result: user is redirected to the 'my reports' page. unit: project:,"source: code test case id: tc-navbaractivity-002 title: test oncreateoptionsmenu method module: navbaractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/navbaractivity.java""] covered methods: [""oncreateoptionsmenu""] preconditions: [""the app is launched""] test data: [""no input""] test steps: [""launch the app""] expected result: [""the app should display the menu items in the navigation bar""] unit: crimegoaway_07 project: code_file29"
TC-MenuNavigation-003,TC-NavBarActivity-002,0.8557620048522949,source: design test case id: tc-menunavigation-003 title: navigate to settings via menu module: menu navigation source files or pages: 2 covered methods: preconditions: user is logged in. test data: test steps: 1. click on the side menu. 2. select 'impostazioni'. 3. confirm selection. expected result: user is redirected to the settings page. unit: project:,"source: code test case id: tc-navbaractivity-002 title: test oncreateoptionsmenu method module: navbaractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/navbaractivity.java""] covered methods: [""oncreateoptionsmenu""] preconditions: [""the app is launched""] test data: [""no input""] test steps: [""launch the app""] expected result: [""the app should display the menu items in the navigation bar""] unit: crimegoaway_07 project: code_file29"
TC-AddAlert-001,TC-Alerts-001,0.8865810632705688,"source: design test case id: tc-addalert-001 title: add alert with correct fields module: add alert source files or pages: 3 covered methods: preconditions: user is logged in. test data: valid alert details (category, fields). test steps: 1. click 'add alert' in the side menu. 2. fill in the first four fields correctly. 3. click 'add category'. 4. open category list. 5. press the green button to submit the alert. expected result: alert is added successfully. unit: project:","source: code test case id: tc-alerts-001 title: test addalertinfirestore method module: alerts source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/models/dao/alerts.java""] covered methods: [""addalertinfirestore""] preconditions: [""alert object with valid data""] test data: [""alert object with valid data""] test steps: [""call addalertinfirestore method with alert object as parameter""] expected result: [""alert object is added to the database""] unit: models_14 project: code_file29"
TC-AddAlert-002,TC-Alerts-001,0.8633774518966675,source: design test case id: tc-addalert-002 title: add alert with incorrect fields module: add alert source files or pages: 3 covered methods: preconditions: user is logged in. test data: invalid alert details (missing fields). test steps: 1. click 'add alert' in the side menu. 2. fill in the first four fields incorrectly. 3. click 'add category'. 4. open category list. 5. attempt to press the green button. 6. system prompts to correct the fields. 7. correct the fields and press the green button. expected result: alert is added successfully after field corrections. unit: project:,"source: code test case id: tc-alerts-001 title: test addalertinfirestore method module: alerts source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/models/dao/alerts.java""] covered methods: [""addalertinfirestore""] preconditions: [""alert object with valid data""] test data: [""alert object with valid data""] test steps: [""call addalertinfirestore method with alert object as parameter""] expected result: [""alert object is added to the database""] unit: models_14 project: code_file29"
TC-ViewAlerts-001,TC-ViewAlertAdapter-007,0.8748805522918701,source: design test case id: tc-viewalerts-001 title: view all alerts module: view alerts source files or pages: 4 covered methods: preconditions: user is logged in. test data: test steps: 1. click 'view alerts' in the side menu. 2. display all alerts. 3. click on a specific alert. 4. view detailed alert information. expected result: user sees a list of all alerts and detailed information about a selected alert. unit: project:,"source: code test case id: tc-viewalertadapter-007 title: test ui interaction with alert_description_text_view module: viewalertadapter source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/adapters/viewalertadapter.java""] covered methods: [""myviewholder""] preconditions: [""itemview is valid""] test data: [""itemview is valid""] test steps: [""click on alert_description_text_view""] expected result: [""navigates to the detail alert fragment""] unit: adapters_01 project: code_file29"
TC-UserProfile-001,TC-NavBarActivity-004,0.8246413469314575,source: design test case id: tc-userprofile-001 title: navigate to dwelling screen module: user profile source files or pages: 5 covered methods: preconditions: user is logged in. test data: test steps: 1. click 'profile' in the side menu. 2. navigate to the profile page. 3. click on the blue house icon. 4. move to the dwellings screen. expected result: user is redirected to the dwellings screen. unit: project:,"source: code test case id: tc-navbaractivity-004 title: test ui component nav_username module: navbaractivity source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/navbaractivity.java""] covered methods: [""oncreate""] preconditions: [""the app is launched""] test data: [""no input""] test steps: [""launch the app""] expected result: [""the app should display the user's name in the navigation bar""] unit: crimegoaway_07 project: code_file29"
TC-UserProfile-002,TC-ProfileFragment-003,0.8511308431625366,source: design test case id: tc-userprofile-002 title: save changes in profile module: user profile source files or pages: 5 covered methods: preconditions: user is logged in. test data: valid profile data. test steps: 1. click 'profile' in the side menu. 2. navigate to the profile page. 3. click on the blue house icon. 4. move to the dwellings screen. 5. ensure all fields are correctly filled. 6. save changes. expected result: changes are saved successfully. unit: project:,"source: code test case id: tc-profilefragment-003 title: test case 3: check if the profile fragment is updated correctly when the user changes their information module: profilefragment source files or pages: [""app/src/main/java/it/breakingbad/crimegoaway/fragment/profile/profilefragment.java""] covered methods: [""ontextchanged"", ""getuseraccount"", ""setuseraccounttographics""] preconditions: [""the user is logged in""] test data: [""the user's information is correctly displayed""] test steps: [""1. launch the app and navigate to the profile fragment""] expected result: [""the profile fragment is displayed correctly with the user's information""] unit: profile_16 project: code_file29"
