"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","Successful User Registration","User Registration","3,4","User is on the registration form page.","Valid username, valid email, valid password, valid confirmation password","1. User enters a valid username in the username field.
2. User enters a valid email address in the email field.
3. User enters a valid password in the password field.
4. User re-enters the same password in the confirmation password field.
5. User clicks the ""Register"" button.","User account is successfully created, and a confirmation message is displayed."
"TC-UserLogin-002","Successful User Login","User Login","3,4","User is on the login form page.","Valid username, valid password","1. User enters a valid username in the username field.
2. User enters the correct password in the password field.
3. User clicks the ""Login"" button.","User is successfully logged in, and the system redirects to the user’s dashboard or home page."
"TC-UserLogin-003","Failed User Login with Incorrect Password","User Login","3,4","User is on the login form page.","Valid username, incorrect password","1. User enters a valid username in the username field.
2. User enters an incorrect password in the password field.
3. User clicks the ""Login"" button.","System displays an error message indicating incorrect credentials."
"TC-CitySearch-004","Successful City Search","City Search","3,4","User is on the city search page.","Valid city name (e.g., Venice)","1. User enters a valid city name in the search field.
2. User clicks the ""Search"" button.","System displays a list of POI associated with the searched city."
"TC-CityInformation-005","Display Basic City Information","City Information","3,4","User has searched for a city and selected it from the results.","Venice (or any valid city)","1. User searches for a city (e.g., Venice).
2. User selects the city from the search results.","System displays basic information about the city (e.g., population, location, or other open data)."
"TC-POISearch-006","Successful POI Search by Type","POI Search","3,4","User is on the POI search page.","Valid city name, valid POI type (e.g., cycling path)","1. User selects a city from the dropdown or search field.
2. User selects a POI type (e.g., cycling path).
3. User clicks the ""Search"" button.","System displays a list of POI of the selected type within the city."
"TC-POIDisplay-007","Display POI Details","POI Display","3,4","User has searched for POI and selected one from the results.","Venice, cycling path (or any valid POI)","1. User searches for a city (e.g., Venice).
2. User searches for a specific POI type (e.g., cycling path).
3. User selects a POI from the list.","System displays detailed information about the selected POI (e.g., description, location, coordinates)."
"TC-EventManagement-008","Successful Event Insertion","Event Management","3,4","User is logged in and on the event insertion page.","Valid event name, valid date, valid description, valid city","1. User selects a city from the dropdown.
2. User enters an event name in the event name field.
3. User enters a valid date in the date field.
4. User enters a description in the description field.
5. User clicks the ""Insert Event"" button.","Event is successfully added to the system, and a confirmation message is displayed."
"TC-EventManagement-009","Display List of Events for a City","Event Management","3,4","User is logged in or logged out and on the events page.","Venice (or any valid city)","1. User selects a city from the dropdown or search field.
2. User clicks the ""View Events"" button.","System displays a list of events associated with the selected city."
"TC-EventManagement-010","Successful Event Modification","Event Management","3,4","User is logged in and has inserted an event previously.","Existing event, modified event name, modified date, modified description","1. User selects the event to modify from the list.
2. User modifies the event name, date, or description.
3. User clicks the ""Save Changes"" button.","Event details are updated successfully, and a confirmation message is displayed."
"TC-EventManagement-011","Successful Event Deletion","Event Management","3,4","User is logged in and has inserted an event previously.","Existing event","1. User selects the event to delete from the list.
2. User clicks the ""Delete Event"" button.
3. User confirms deletion in the confirmation dialog.","Event is removed from the system, and a confirmation message is displayed."
"TC-UserAuthentication-012","Successful User Registration","User Authentication","8","Application installed on Android device","Valid name, surname, date of birth, email, password","1. Launch the application for the first time after installation.
2. Select the option to register a new account.
3. Fill in the registration form with valid name, surname, date of birth, email, and password.
4. Confirm the registration by submitting the form.","User data is saved in the database, and the user is prompted to log in."
"TC-UserAuthentication-013","Registration with Existing Email","User Authentication","8","Application installed on Android device","Email already registered in the system","1. Launch the application for the first time after installation.
2. Attempt to register with an email already associated with an existing account.
3. Submit the registration form.","System displays an error message indicating the email is already in use."
"TC-UserAuthentication-014","Successful User Login","User Authentication","8","Application installed on Android device, user account exists","Valid email and password","1. Launch the application.
2. Select the option to log in.
3. Enter valid email and password.
4. Submit the login form.","User is granted access to the main application functions."
"TC-UserAuthentication-015","Login with Invalid Credentials","User Authentication","8","Application installed on Android device","Non-existent email or incorrect password","1. Launch the application.
2. Select the option to log in.
3. Enter an invalid email or incorrect password.
4. Submit the login form.","System displays an error message indicating invalid credentials."
"TC-CitySearch-016","Search for Non-Existent City","City Search","9","User logged in","Invalid city name (e.g., ""NonexistentCity"")","1. Navigate to the city search feature.
2. Enter an invalid city name in the search field.
3. Press the search button.","System displays a message indicating no results found or prompts the user to refine the search."
"TC-POISearch-017","Search for Non-Existent POI Type","POI Search","10","User logged in","Invalid POI type (e.g., ""NonexistentType"")","1. Navigate to the POI search feature.
2. Select the option to search by POI type.
3. Attempt to choose an invalid POI type.
4. Press the search button.","System displays a message indicating no results found or prompts the user to select a valid type."
"TC-EventManagement-018","Event Insertion with Invalid Date","Event Management","11","User logged in, city searched and selected","Event name, type, invalid date (e.g., past date), optional description","1. Search for and select a city.
2. Press the button to add an event.
3. Fill in the event form with valid event name, type, invalid date, and optional description.
4. Submit the form.","System displays an error message indicating the date must be valid (future date)."
"TC-EventManagement-019","View Events in a City","Event Management","11","User logged in, city searched and selected, events exist in the city","City with existing events","1. Search for and select a city with existing events.
2. Navigate to the events section for the city.","System displays a list of all events present in the selected city."
"TC-Authentication-020","Successful User Login","Authentication","13,16","User must be registered (RF-01) and have valid credentials","Valid username and password","1. Navigate to the login screen
2. Enter valid username and password
3. Click the login button","User is redirected to the main application dashboard without errors"
"TC-Authentication-021","Successful User Logout","Authentication","13","User must be registered and logged in","None","1. Click the logout button","User is redirected to the login screen and cannot access the application without re-authentication"
"TC-UserManagement-022","Successful User Registration","User Management","16","None","Valid email, password, and required user details","1. Navigate to the registration page
2. Fill in all required fields with valid data
3. Submit the registration form","User account is created in the database and confirmation message is displayed"
"TC-CitySearch-023","Search for a City and Display POI/Events","City Search","16,17","User must be logged in","Valid city name (e.g., Venice)","1. Navigate to the city search form
2. Enter a valid city name
3. Submit the search","Application displays the city page with POI and events (RF-04)"
"TC-POISearch-024","Search for POI Types","POI Search","17","User must be logged in and on a city page","None","1. Navigate to the POI search section
2. Select a POI type from the dropdown list","Application displays a list of POI of the selected type (RF-05, RF-06)"
"TC-EventManagement-025","Create a New Event in a City","Event Management","18","User must be logged in and on a city page (RF-03)","Valid event details (name, date, description, etc.)","1. Navigate to the city page
2. Click the ""Create Event"" button
3. Fill in all required event details
4. Submit the form","Event is created and appears in the user’s ""My Events"" section (RF-07)"
"TC-EventManagement-026","Modify an Existing Event","Event Management","18","User must be logged in and be the creator of the event","Updated event details (e.g., new date, description)","1. Navigate to the ""My Events"" section
2. Select an event to modify
3. Edit event details
4. Submit changes","Event details are updated and changes are reflected in the system (RF-08)"
"TC-EventManagement-027","Delete an Existing Event","Event Management","18","User must be logged in and be the creator of the event","None","1. Navigate to the ""My Events"" section
2. Select an event to delete
3. Confirm deletion","Event is removed from the system and no longer appears in ""My Events"" (RF-09)"
"TC-Events-028","View Events for a Selected City","Events","19","User has searched for a city and is on the city information screen with POI (Points of Interest) displayed.","A city with at least one ongoing or future event (e.g., ""Rome"" with ""Colosseum Tour"" on 2024-06-15).","1. User navigates to the city information screen (e.g., Rome).
2. User selects the option to view events for the city.
3. System displays a list of events (ongoing or future) associated with the city.","The list of events is displayed correctly, showing event names, dates, and descriptions."
