"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Signup-001","User can sign up with valid credentials","Signup","6","None","Valid email, password, name, surname","1. Open the application.
2. Navigate to the signup screen.
3. Enter valid email, password, name, and surname.
4. Click on the signup button.","User is successfully registered and redirected to the login screen."
"TC-Login-002","User can log in with valid credentials","Login","6","User has signed up","Valid email, password","1. Open the application.
2. Navigate to the login screen.
3. Enter valid email and password.
4. Click on the login button.","User is logged in and redirected to the main screen."
"TC-CreationAnnouncement-003","User can create an announcement with valid details","Creation Announcement","6","User is logged in","Valid title, description, location","1. Open the application.
2. Navigate to the creation announcement screen.
3. Enter valid title, description, and location.
4. Click on the submit button.","Announcement is created and displayed in the list of announcements."
"TC-ViewAnnouncement-004","User can view an announcement","View Announcement","6","Announcement exists","None","1. Open the application.
2. Navigate to the announcement list.
3. Select an announcement.","Details of the selected announcement are displayed."
"TC-BookingAnnouncement-005","User can book an announcement","Booking Announcement","6","User is logged in, announcement exists","None","1. Open the application.
2. Navigate to the announcement list.
3. Select an announcement.
4. Click on the booking button.","Booking request is sent and user is notified."
"TC-AcceptBooking-006","Service provider can accept a booking request","Accept Booking","6","User is logged in, booking request exists","None","1. Open the application.
2. Navigate to the booking requests list.
3. Select a booking request.
4. Click on the accept button.","Booking request is accepted and user is notified."
"TC-DeleteAnnouncement-007","User can delete an announcement","Delete Announcement","6","User is logged in, announcement exists","None","1. Open the application.
2. Navigate to the announcement list.
3. Select an announcement.
4. Click on the delete button.","Announcement is deleted and removed from the list."
"TC-ViewProfile-008","User can view another user's profile","View Profile","6","User is logged in, other user's profile exists","None","1. Open the application.
2. Navigate to the user profiles list.
3. Select another user's profile.","Details of the selected user's profile are displayed."
"TC-ModifyAccount-009","User can modify their account details","Modify Account","6","User is logged in","New email, password, name, surname","1. Open the application.
2. Navigate to the account settings.
3. Enter new email, password, name, and surname.
4. Click on the save button.","Account details are updated and user is notified."
"TC-Logout-010","User can log out","Logout","6","User is logged in","None","1. Open the application.
2. Navigate to the account settings.
3. Click on the logout button.","User is logged out and redirected to the login screen."
"TC-PointsSystem-011","User earns Points Quarter after performing a task","Points System","6","User is logged in, task performed","None","1. Open the application.
2. Perform a task.","User earns Points Quarter and is notified."
"TC-DonationPoints-012","User can donate Points Quarter","Donation Points","6","User is logged in, has Points Quarter","Amount to donate","1. Open the application.
2. Navigate to the donation screen.
3. Enter amount to donate.
4. Click on the donate button.","Points Quarter are donated and user is notified."
"TC-NotificationSystem-013","User receives notifications for booking requests","Notification System","6","User is logged in, booking request exists","None","1. Open the application.
2. Check notification area.","Notification for booking request is displayed."
"TC-Guide-014","User can access the guide","Guide","6","User is logged in","None","1. Open the application.
2. Navigate to the guide section.","Guide content is displayed."
"TC-FilteringSystem-015","User can filter announcements by location","Filtering System","6","User is logged in, multiple announcements exist","Location","1. Open the application.
2. Navigate to the announcement list.
3. Apply location filter.","Announcements matching the location filter are displayed."
"TC-UserFriendly-016","Application is user-friendly","User Friendly","6","User is logged in","None","1. Open the application.
2. Navigate through different screens.","Application interface is intuitive and easy to use."
"TC-Performance-017","Application performs well under load","Performance","6","Multiple users logged in, multiple announcements posted","None","1. Open the application.
2. Simulate multiple users accessing the application simultaneously.","Application remains responsive and stable."
"TC-InternetAccess-018","Application requires internet connection","Internet Access","6","None","None","1. Open the application without internet connection.","Application prompts for internet connection."
"TC-ExternalRequirements-019","Application meets external requirements","External Requirements","6","None","None","1. Open the application.
2. Verify compliance with external requirements.","Application complies with all specified external requirements."
"TC-MeasureRequirements-020","Application measures requirements accurately","Measure Requirements","6","None","None","1. Open the application.
2. Verify accuracy of requirement measurements.","Requirement measurements are accurate and reliable."
"TC-EvolutionSystem-021","Application evolves according to plan","Evolution System","6","None","None","1. Open the application.
2. Verify adherence to evolution plan.","Application evolves as planned and documented."
"TC-SpecificationRequire-022","Application specifications meet requirements","Specification Requirements","6","None","None","1. Open the application.
2. Verify compliance with specified requirements.","Application specifications comply with all specified requirements."
"TC-TraceabilityTable-023","Application traceability table is accurate","Traceability Table","6","None","None","1. Open the application.
2. Verify accuracy of traceability table.","Traceability table is accurate and complete."
"TC-DatabaseRequirements-024","Application database requirements are met","Database Requirements","6","None","None","1. Open the application.
2. Verify compliance with database requirements.","Application database meets all specified requirements."
"TC-DeviceRequirements-025","Application device requirements are met","Device Requirements","6","None","None","1. Open the application.
2. Verify compliance with device requirements.","Application meets all specified device requirements."
"TC-Interviews-026","Application interviews are conducted properly","Interviews","6","None","None","1. Open the application.
2. Verify proper conduct of interviews.","Interviews are conducted as specified and documented."
"TC-ProjectTimeline-027","Project timeline is adhered to","Project Timeline","6","None","None","1. Open the application.
2. Verify adherence to project timeline.","Project timeline is followed as planned."
"TC-ProjectDeliverables-028","Project deliverables are completed on time","Project Deliverables","6","None","None","1. Open the application.
2. Verify completion of project deliverables.","All project deliverables are completed on time."
"TC-TestingPlan-029","Testing plan is comprehensive","Testing Plan","6","None","None","1. Open the application.
2. Verify comprehensiveness of testing plan.","Testing plan covers all necessary aspects of the application."
"TC-Signup-030","User Registration","Signup","7, 12","User is not registered","None","1. Navigate to the signup page.
2. Enter required user details such as name, email, password.
3. Click on the 'Register' button.","User account is created successfully and redirected to login page."
"TC-GeoLocalization-031","Geo-Localization Feature","GeoLocalization","7","User is logged in","None","1. Open the application.
2. Allow location permissions when prompted.
3. Check the displayed neighborhood area.","Application displays the correct neighborhood area based on user's location."
"TC-VirtualCurrency-032","Virtual Currency System","VirtualCurrency","7, 12","User is logged in","None","1. Complete a task assigned by another user.
2. Verify the earned ""Punti Quartiere.""","User earns ""Punti Quartiere"" after completing the task."
"TC-CasesOfUse-033","Main Success Scenario Description","CasesOfUse","12","User is logged in","None","1. Review the description of the main success scenario.","Description accurately reflects the primary functionality and value provided to the user."
"TC-CasesOfUse-034","Precondition Verification","CasesOfUse","12","User is logged in","None","1. Attempt to perform actions without meeting preconditions.","Actions are blocked or appropriate messages are displayed indicating preconditions are not met."
"TC-CasesOfUse-035","Post Condition Verification","CasesOfUse","12","User is logged in","None","1. Perform actions that should satisfy post conditions.
2. Verify the outcome matches the described post conditions.","Outcomes match the described post conditions."
"TC-CasesOfUse-036","Alternative Scenarios","CasesOfUse","12","User is logged in","None","1. Explore alternative scenarios as described.","Alternative scenarios function as described in the documentation."
"TC-CasesOfUse-037","Open Questions Resolution","CasesOfUse","12","User is logged in","None","1. Identify open questions listed in the documentation.
2. Attempt to resolve or address these questions.","Open questions are either resolved or appropriately addressed according to the documentation."
"TC-UserInterface-038","UI Elements Functionality","UserInterface","10","User is logged in","None","1. Interact with UI elements such as pop-ups, shortcuts, etc.","UI elements function as intended and provide expected feedback to the user."
"TC-UserExperience-039","UX Evaluation","UserExperience","10","User is logged in","None","1. Evaluate the overall user experience based on usability, efficiency, and perceived value.","User experience meets the criteria outlined in the documentation regarding usability, efficiency, and value perception."
