Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-User-001,User Registration,User Registration,2,None,"- Valid username: testuser
- Valid password: testpassword
- Valid email: testuser@example.com","1. Navigate to the user registration page.
2. Enter the test user credentials (username, password, and email).
3. Click the ""Register"" button.",- The user is successfully registered and redirected to the login page.
TC-User-002,Invalid Username,User Registration,2,User registration page is open.,- Invalid username: less than 3 characters,"1. Navigate to the user registration page.
2. Enter an invalid username (less than 3 characters).
3. Click the ""Register"" button.","- An error message is displayed, and the user is unable to register."
TC-User-003,Invalid Password,User Registration,2,User registration page is open.,- Invalid password: less than 6 characters,"1. Navigate to the user registration page.
2. Enter an invalid password (less than 6 characters).
3. Click the ""Register"" button.","- An error message is displayed, and the user is unable to register."
TC-User-004,Invalid Email,User Registration,2,User registration page is open.,- Invalid email: missing @ symbol,"1. Navigate to the user registration page.
2. Enter an invalid email (missing @ symbol).
3. Click the ""Register"" button.","- An error message is displayed, and the user is unable to register."
TC-User-005,User Login,User Login,1,User is registered.,"- Valid username: testuser
- Valid password: testpassword","1. Navigate to the login page.
2. Enter the test user credentials (username and password).
3. Click the ""Login"" button.",- The user is successfully logged in and redirected to the dashboard.
TC-User-006,Invalid Username (Login),User Login,1,Login page is open.,- Invalid username: less than 3 characters,"1. Navigate to the login page.
2. Enter an invalid username (less than 3 characters).
3. Click the ""Login"" button.","- An error message is displayed, and the user is unable to log in."
TC-User-007,Invalid Password (Login),User Login,1,Login page is open.,- Invalid password: less than 6 characters,"1. Navigate to the login page.
2. Enter an invalid password (less than 6 characters).
3. Click the ""Login"" button.","- An error message is displayed, and the user is unable to log in."
TC-User-008,User Logout,User Logout,1,User is logged in.,,"1. Navigate to the user profile page.
2. Click the ""Logout"" button.",- The user is successfully logged out and redirected to the login page.
TC-Trip-001,Create Trip,Trip,1,User is logged in.,"- Trip name: Test Trip
- Trip date: 2023-01-01
- Trip category: Leisure","1. Navigate to the user dashboard.
2. Click the ""Create Trip"" button.
3. Enter the test trip details (name, date, and category).
4. Click the ""Create"" button.",- The trip is successfully created and displayed on the user dashboard.
TC-Trip-002,Delete Trip,Trip,1,User is logged in and has a trip created.,,"1. Navigate to the user dashboard.
2. Find the test trip and click the ""Delete"" button.
3. Confirm the deletion.",- The trip is successfully deleted and no longer displayed on the user dashboard.
TC-Plan-001,Create Plan,Plan,1,User is logged in.,"- Plan name: Test Plan
- Plan date: 2023-01-01
- Plan category: Leisure","1. Navigate to the user dashboard.
2. Click the ""Create Plan"" button.
3. Enter the test plan details (name, date, and category).
4. Click the ""Create"" button.",- The plan is successfully created and displayed on the user dashboard.
TC-Plan-002,Delete Plan,Plan,1,User is logged in and has a plan created.,,"1. Navigate to the user dashboard.
2. Find the test plan and click the ""Delete"" button.
3. Confirm the deletion.",- The plan is successfully deleted and no longer displayed on the user dashboard.
TC-DailyPlan-001,Create Daily Plan,Daily Plan,1,User is logged in and has trips and plans created.,- Daily plan date: 2023-01-01,"1. Navigate to the user dashboard.
2. Click the ""Create Daily Plan"" button.
3. Select a trip and a plan for the daily plan.
4. Enter the daily plan date.
5. Click the ""Create"" button.",- The daily plan is successfully created and displayed on the user dashboard.
TC-DailyPlan-002,Delete Daily Plan,Daily Plan,1,User is logged in and has a daily plan created.,,"1. Navigate to the user dashboard.
2. Find the test daily plan and click the ""Delete"" button.
3. Confirm the deletion.",- The daily plan is successfully deleted and no longer displayed on the user dashboard.
