"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Overview-001","Verify the overview of the project","Overview","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The overview should describe the objective of the project, which is to define requirements, design, implement, deploy, and test an application offering services to improve life within small local communities, focusing on vulnerable groups."
"TC-Deliverables-002","Verify the deliverables of the project","Deliverables","6","None","None","1. Open the document.
2. Navigate to the Deliverables section.","The deliverables should include the following items with their respective deadlines:
Project plan (17/10/2022)
Analysis and specification document (31/10/2022)
Testing plan (14/11/2022)
Design document (28/11/2022)
Code and system deployment (15/01/2023)"
"TC-Evolution-003","Verify the evolution of the project","Evolution","6","None","None","1. Open the document.
2. Navigate to the Evolution section.","The section should list some ongoing discussions among team members regarding the project's evolution, including:
Real-time mapping and localization functionality
Protocols used for instant messaging applications
Additional features such as social media sharing, interactivity, suggestions, AI, and administrative authentication systems"
"TC-Features-004","Verify the application features","Features","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe the application features, including scheduling appointments, sharing unsold goods, managing group purchases, and supporting citizens and professionals in accessing products at reduced prices or donations, sharing equipment, and fostering community engagement and civic responsibility."
"TC-TargetAudience-005","Verify the target audience of the application","Target Audience","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should specify the target audience as citizens and professionals who can benefit from the application's services, including vulnerable groups such as the elderly, children, adolescents, and recent immigrants."
"TC-Implementation-006","Verify the implementation details of the application","Implementation","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should indicate that more detailed information about specific backend functionalities will be found in other sections of the document."
"TC-UIPrototype-007","Verify the availability of the UI prototype","UI Prototype","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should state that a link to the UI prototype of the application under development will soon be made available."
"TC-RealTimeMapping-008","Verify the real-time mapping functionality","Real-Time Mapping","6","None","None","1. Open the document.
2. Navigate to the Evolution section.","The section should describe the real-time mapping functionality, which allows users to view a map extending within the boundaries of the neighborhood and locate commercial establishments and professional offices. The implementation will utilize the Google Maps extension in Flutter and Firebase for data persistence."
"TC-AdditionalFeatures-009","Verify the additional features of the application","Additional Features","6","None","None","1. Open the document.
2. Navigate to the Evolution section.","The section should evaluate whether to extend the application with features present in social media platforms, such as sharing, interactivity, suggestions, AI, and administrative authentication systems like digital identity validation."
"TC-TeachingMaterials-010","Verify the teaching materials referenced","Teaching Materials","6","None","None","1. Open the document.
2. Navigate to the References section.","The section should refer to various teaching materials and software tools used for different aspects of the project definition, primarily referring to course materials and explanations provided by the instructor."
"TC-BackendFunctionality-011","Verify the backend functionality details","Backend Functionality","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should indicate that more detailed information about specific backend functionalities will be found in other sections of the document."
"TC-CommunityEngagement-012","Verify the community engagement aspect","Community Engagement","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application supports community engagement and fosters a sense of civic responsibility and belonging to the territory."
"TC-ReducingGap-013","Verify the reduction of gaps between demand and supply","Reducing Gap","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application aims to reduce the gap between demand and supply by facilitating interactions between users and reducing distances."
"TC-ExpandingNetwork-014","Verify the expansion of user networks","Expanding Network","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application helps users, especially vulnerable groups, expand their social networks and address social discomfort situations through interaction with other residents."
"TC-ReducedPricing-015","Verify the reduced pricing feature","Reduced Pricing","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application supports users in accessing products at reduced prices or donations."
"TC-SharingResources-016","Verify the resource sharing feature","Sharing Resources","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application facilitates the sharing of unsold goods and equipment among users."
"TC-GroupPurchases-017","Verify the group purchase management feature","Group Purchases","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application enables users to manage group purchases without intermediaries."
"TC-LocalBusinesses-018","Verify the support for local businesses","Local Businesses","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application supports local businesses in limiting waste and expanding their customer base."
"TC-CivicResponsibility-019","Verify the promotion of civic responsibility","Civic Responsibility","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application promotes civic responsibility and a sense of belonging to the territory."
"TC-SocialInteraction-020","Verify the social interaction feature","Social Interaction","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application supports social interaction and the extension of social networks among users."
"TC-SocialIssues-021","Verify the addressing of social issues","Social Issues","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should describe how the application helps address social discomfort situations through user interaction."
"TC-UserRegistration-022","Verify the user registration process","User Registration","6","None","None","1. Open the document.
2. Navigate to the Evolution section.","The section should evaluate whether to extend the application with features such as administrative authentication systems like digital identity validation to validate user residency during registration."
"TC-Prototyping-023","Verify the prototyping process","Prototyping","5","None","None","1. Open the document.
2. Navigate to the Overview section.","The section should indicate that a link to the UI prototype of the application under development will soon be made available."
"TC-ProjectPlan-024","Verify the project plan","Project Plan","6","None","None","1. Open the document.
2. Navigate to the Deliverables section.","The section should confirm the delivery date of the project plan as 17/10/2022."
"TC-Application-025","Application should run on both Android and iOS devices","Application","7, 12","None","None","1. Install the application on an Android device.
2. Launch the application.
3. Perform similar actions on an iOS device.","The application launches successfully on both Android and iOS devices without crashes or errors."
"TC-UserInterface-026","Different interfaces for resident and professional users","User Interface","12","None","None","1. Log in as a resident user.
2. Navigate through the application.
3. Log out and log in as a professional user.
4. Navigate through the application again.","The application displays different interfaces and functionalities based on the user role (resident vs professional)."
"TC-Database-027","Real-time updates of database","Database","12","None","None","1. Update data on one device.
2. Check the updated data on another connected device.","The updated data appears in real-time on the other device."
"TC-SearchFunctionality-028","Search functionality based on various criteria","Search Functionality","12","None","None","1. Enter search criteria such as name or geographic location.
2. Initiate the search.","The application returns relevant search results based on the entered criteria."
"TC-Accessibility-029","Accessible and inclusive interface","Accessibility","12","None","None","1. Use the application with accessibility settings enabled.
2. Navigate through the application.","The application is accessible and inclusive, minimizing language barriers for users with special needs."
"TC-Connectivity-030","Internet connection required for application functionality","Connectivity","12","None","None","1. Disable internet connection.
2. Attempt to use the application.","The application does not function properly without an active internet connection. An appropriate error message is displayed."
