item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",1,TC-Mission-001,0.7989174723625183,"test case id: tc-mission-001 title: verify mission completion by user module: mission source pages: 1,5 preconditions: user is logged in and has a mission test data: - mission id: 1 - new status: true test steps: 1. call setsuperato(mission id, new status) 2. check if mission is marked as completed expected result: mission is marked as completed."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",2,TC-Mission-020,0.7910583019256592,"test case id: tc-mission-020 title: verify real-time data change handling with empty mission id and status list module: realtime database source pages: 4,5 preconditions: user is logged in and has multiple missions test data: - mission test steps: expected result:"
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",3,TC-Mission-002,0.772322952747345,"test case id: tc-mission-002 title: verify attempt to complete non-existent mission module: mission source pages: 1,5 preconditions: user is logged in test data: - mission id: 999 - new status: true test steps: 1. call setsuperato(mission id, new status) 2. check if mission is not marked as completed expected result: mission is not marked as completed due to non-existent id."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",4,TC-Utente-001,0.7641423344612122,"test case id: tc-utente-001 title: verify user registration with valid credentials module: utente source pages: 2,3 preconditions: test data: - email: user@example.com - password: password123 test steps: 1. call createwithemailandpassword(email, password) 2. check if response is not an error 3. verify that user data is stored in the database expected result: user is registered successfully and data is stored in the database."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",5,TC-Utente-004,0.759101390838623,"test case id: tc-utente-004 title: verify user login with valid credentials module: utente source pages: 2,3 preconditions: user is registered test data: - email: user@example.com - password: password123 test steps: 1. call signinwithemailandpassword(email, password) 2. check if response is not an error 3. verify that user is logged in expected result: user is logged in successfully."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",6,TC-Mission-003,0.7398815155029297,"test case id: tc-mission-003 title: verify real-time data change handling module: realtime database source pages: 4,5 preconditions: user is logged in and has a mission test data: - mission id: 1 - new status: true test steps: 1. update mission status in the database 2. wait for ondatachange() to trigger 3. verify that the mission status is updated in the application expected result: mission status is updated in the application."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",7,TC-Mission-010,0.7397800087928772,"test case id: tc-mission-010 title: verify real-time data change handling with duplicate missions module: realtime database source pages: 4,5 preconditions: user is logged in and has multiple missions test data: - mission ids: [1, 2, 3] - new status: [true, true, true] test steps: 1. update mission statuses in the database 2. wait for ondatachange() to trigger 3. verify that duplicate mission statuses are handled correctly in the application expected result: duplicate mission statuses are handled correctly in the application."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",8,TC-Mission-011,0.7363103032112122,"test case id: tc-mission-011 title: verify real-time data change handling with missing mission module: realtime database source pages: 4,5 preconditions: user is logged in and has multiple missions test data: - mission ids: [1, 2, 3] - new status: [true, false, 4] test steps: 1. update mission statuses in the database 2. wait for ondatachange() to trigger 3. verify that the missing mission is ignored in the application expected result: the missing mission is ignored in the application."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",9,TC-Mission-009,0.7263482809066772,"test case id: tc-mission-009 title: verify real-time data change handling with partial missions module: realtime database source pages: 4,5 preconditions: user is logged in and has multiple missions test data: - mission ids: [1, 2, 3] - new status: [true, false, true] test steps: 1. update some mission statuses in the database 2. wait for ondatachange() to trigger 3. verify that only updated mission statuses are reflected in the application expected result: only updated mission statuses are reflected in the application."
flow,"utente -> mission — type=association; label=""ha superato""; explanation=""user has completed the mission""",10,TC-Mission-007,0.7239620685577393,"test case id: tc-mission-007 title: verify real-time data change handling with multiple missions module: realtime database source pages: 4,5 preconditions: user is logged in and has multiple missions test data: - mission ids: [1, 2, 3] - new status: true test steps: 1. update mission statuses in the database 2. wait for ondatachange() to trigger 3. verify that all mission statuses are updated in the application expected result: all mission statuses are updated in the application."
