"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","Sign up Utente","User Registration","3","User is not logged in","Valid user details","1. Navigate to the Sign Up page
2. Enter valid user details
3. Click on the Sign Up button","User account is created successfully"
"TC-UserAuthentication-002","Login Utente","User Authentication","3","User has created an account","Valid user credentials","1. Navigate to the Login page
2. Enter valid user credentials
3. Click on the Login button","User is logged in successfully"
"TC-ReportAddition-003","Aggiungere Segnalazione","Report Addition","6","User is logged in","Valid report details","1. Navigate to the Report Addition page
2. Enter valid report details
3. Click on the Add Report button","Report is added successfully"
"TC-ReportViewing-004","Visualizzazione Segnalazione","Report Viewing","6","Report has been added","N/A","1. Navigate to the Report Viewing page
2. Select a report
3. Verify the report details are displayed correctly","Report details are displayed correctly"
"TC-ReportEditing-005","Modificare Segnalazione","Report Editing","6","Report has been added","Valid updated report details","1. Navigate to the Report Viewing page
2. Select a report
3. Click on the Edit button
4. Update the report details
5. Click on the Save button","Report details are updated successfully"
"TC-AccountSettings-006","Impostazioni Account","Account Settings","11","User is logged in","N/A","1. Navigate to the Account Settings page
2. Verify the account details are displayed correctly","Account details are displayed correctly"
"TC-EducationalSection-007","Sezione Educativa","Educational Section","6","User is logged in","N/A","1. Navigate to the Educational Section page
2. Verify the educational resources are displayed correctly","Educational resources are displayed correctly
These test cases are based on the explicit requirements written in the provided PDF. The PDF pages used for each test case are also mentioned."
"TC-UserRegistration-008","Sign up User","User Registration","8","The user does not have an account registered.","Email and password","1. The user accesses the registration page and enters the required data.
2. The user submits the form.","The user receives a confirmation email."
"TC-UserAuthentication-009","Login User","User Authentication","9","The user has a valid account.","Email and password","1. The user enters the login page and enters the required data.
2. The user submits the form.","The user is authenticated and redirected to the onboarding page."
"TC-ReportSubmission-010","Add Report","Report Submission","9","The user is authenticated.","Report details (type, location, images)","1. The user selects the option to create a new report.
2. The user enters the required details.","The report is saved and sent to the system."
"TC-ReportTypeSelection-011","Type of Report","Report Type Selection","10","The user is in the process of creating a new report.","Report type","1. The user selects the report type.","The report type is associated with the report."
"TC-ReportViewing-012","View Reports","Report Viewing","10","The user is authenticated.","None","1. The user accesses the ""View Reports"" section from the main interface.","The user can view the recent reports on a map or in a list, with the option to filter by type or geographical area."
"TC-ReportEditing-013","Edit Report","Report Editing","11","The user has created a report and is authenticated.","Report details (description, location)","1. The user selects the option to edit one of their reports.
2. The user modifies the report details.","The report is updated in the system."
"TC-AccountSettings-014","Account Settings","Account Settings","11","The user is authenticated.","None","1. The user accesses the account settings.","The user can modify personal data, password, and profile preferences."
"TC-Collaboration-015","Testing Collaboration Channels","Collaboration","13,14","Team members have access to email, Discord, WhatsApp, and Moodle.","N/A","1. Send a message through email to the team.
2. Send a message through Discord to the team.
3. Send a message through WhatsApp to the team.
4. Post a message on Moodle for the team.","Messages are received and responded to by the team members within a reasonable time."
"TC-Collaboration-016","Testing Roles and Responsibilities","Collaboration","13","Team members have defined roles and responsibilities.","N/A","1. Verify that a Project Manager is assigned.
2. Verify that Team Leaders are assigned for each project area.","A Project Manager and Team Leaders are assigned and their roles are clearly defined."
"TC-Collaboration-017","Testing Work Methodology","Collaboration","13","Team members are following the DevOps methodology.","N/A","1. Verify that periodic testing is being performed.
2. Verify that errors are being minimized.
3. Verify that efficiency is being increased.","The team is following the DevOps methodology and the software development process is efficient."
"TC-Collaboration-018","Testing Frequency and Types of Interaction","Collaboration","13,14","Team members are collaborating with each other and with external stakeholders.","N/A","1. Verify that regular meetings are being held with the internal team.
2. Verify that external stakeholders (prof. A. Cortesi and A. Spanò) are consulted when necessary.
3. Verify that clients are being collaborated with effectively.
4. Verify that data is being managed securely and in compliance with privacy laws.","The team is collaborating effectively with all stakeholders and data is being managed securely."
"TC-StakeholderInvolveme-019","Testing Stakeholder Involvement","Stakeholder Involvement","14,15,16,17,18","Stakeholders have been identified and their requirements have been gathered.","N/A","1. Verify that user requirements have been gathered from user finales (citizens, tourists, and volunteers).
2. Verify that requirements from governmental and environmental organizations have been gathered.
3. Verify that the gathered requirements are being used to develop the app.","User and stakeholder requirements are being used to develop the app."
"TC-RequirementClassific-020","Testing Requirement Classification","Requirement Classification","16","Requirements have been classified as Durevoli, Volatili, Funzionali, or NON Funzionali.","N/A","1. Verify that Durevoli requirements are unchanging during the project.
2. Verify that Volatili requirements are subject to change during the project.
3. Verify that Funzionali requirements define specific functions of the system.
4. Verify that NON Funzionali requirements define qualities of the system.","Requirements are correctly classified as Durevoli, Volatili, Funzionali, or NON Funzionali."
"TC-FunctionalRequiremen-021","Testing Functional Requirements","Functional Requirements","17,18","Functional requirements have been defined.","N/A","1. Verify that the system allows users to register with their name, surname, email, and password.
2. Verify that the system allows registered users to log in with their email and password.
3. Verify that the system allows users to log out of their active session.
4. Verify that users can add a new water quality report.","The system allows users to register, log in, log out, and add water quality reports."
"TC-FunctionalRequiremen-022","Testing Functional Requirements (Continued)","Functional Requirements","17,18","Functional requirements have been defined.","N/A","1. Verify that the system allows users to view their own water quality reports.
2. Verify that the system allows users to edit their own water quality reports.
3. Verify that the system allows users to delete their own water quality reports.","The system allows users to view, edit, and delete their own water quality reports."
"TC-UserInterface-023","Visualize Open Reports","User Interface","19","User is logged in and has access to the application.","None","1. Navigate to the Reports section of the application.
2. Verify that the user can see a list of open reports.
3. Click on a report to view its details.","The user can see the report details including type, location, and date of the report."
"TC-UserInterface-024","Modify User Profile","User Interface","20","User is logged in.","New name, email, password, and preferences.","1. Navigate to the Profile section of the application.
2. Update the user's name, email, password, and preferences.
3. Save the changes.","The user's profile is updated with the new information."
"TC-NonFunctionalRequire-025","High Uptime and Offline Functionality","Non-Functional Requirements","22","None","None","1. Test the application's uptime and offline functionality.","The application has a high uptime and can manage reports even offline, syncing data once reconnected."
"TC-NonFunctionalRequire-026","Fast Loading Times","Non-Functional Requirements","22","None","None","1. Test the loading times of interactive maps and reports.","The loading times are fast, with interactive maps and reports loading within 3 seconds."
"TC-NonFunctionalRequire-027","Compatibility with Android Devices","Non-Functional Requirements","23","None","Various Android devices.","1. Test the application's compatibility with Android devices from version 8.1 (API 27) and up.","The application is compatible with at least 95% of Android devices from version 8.1 and up."
"TC-NonFunctionalRequire-028","User-Friendly Interface","Non-Functional Requirements","23","None","None","1. Test the user-friendliness of the application's interface.","The interface is intuitive and accessible, with no more than 5 steps required to complete a report."
"TC-NonFunctionalRequire-029","Automated Testing","Non-Functional Requirements","24","None","None","1. Test the application's automated testing process.","The automated testing process ensures quality and reduces errors and bugs in the code, with at least 95% test coverage."
"TC-UserRegistration-030","User Registration","User Registration","29","User has access to the registration interface.","Name, Surname, Email, Password","1. Navigate to the registration interface.
2. Enter the Name, Surname, Email, and Password.
3. Click on the ""Register"" button.","The user's data is saved in the database, and the user is registered."
"TC-UserLogin-031","User Login","User Login","29","User is registered and has valid credentials.","Email, Password","1. Navigate to the login interface.
2. Enter the Email and Password.
3. Click on the ""Login"" button.","The user is authenticated and has access to the protected features of the app."
"TC-ReportingaSegnalazio-032","Reporting a Segnalazione","Reporting a Segnalazione","29","User is authenticated.","Segnalazione details","1. Navigate to the reporting interface.
2. Enter the Segnalazione details.
3. Click on the ""Submit"" button.","The Segnalazione is saved in the database and is visible to other users."
"TC-UserInterface-033","View Open Emergencies in User's Area of Interest","User Interface","31","User is authenticated","User's area of interest","1. Log in to the application as a user.
2. Navigate to the emergencies section.
3. Select the user's area of interest.
4. Verify that the open emergencies related to the selected area are displayed.","The user can view the open emergencies in their area of interest, including details such as type, location, and date."
"TC-UserInterface-034","Update User Profile","User Interface","31","User is authenticated","Updated user information","1. Log in to the application as a user.
2. Navigate to the profile section.
3. Update the user's information.
4. Verify that the updated information is saved and displayed.","The user's profile information is updated, and the updated information is displayed."
